# --- TEST-START ---
# CONFIG_JSON: {"name":"Custom 2D Slice","mode":"custom","polarization":"vertical","sweep":{"start_ghz":2.0,"stop_ghz":18.0,"points":51,"format":"MAG","power_dbm":0.0},"grid":{"phi_step_deg":null,"theta_step_deg":null,"custom_axis":"phi","custom_angle_deg":0.0,"custom_step_deg":1.0},"plot_options":{"title":"Live Pattern","grid":false,"y_limits":[-60.0,0.0],"do_not_modify_vna":false},"created_local":"2026-03-25 14:16:15","created_utc":"2026-03-25T18:16:15.236047Z"}
# META: vna=VNAController
# META: positioner=SerialController
# META: polarization=vertical
Phi (deg),Theta (deg),Frequency (GHz),Magnitude (dB)
0.0,76.0,16.72,-40.56,111.32999959294719
0.0,76.0,17.04,-39.52,145.79483210558067
0.0,76.0,17.36,-42.14,-174.42078139302367
0.0,76.0,17.68,-44.76,-125.40972302297911
0.0,76.0,18.0,-44.22,-56.85569222767942
0.0,77.0,2.0,-15.09,-43.34373425475862
0.0,77.0,2.32,-17.74,-115.58320220659792
0.0,77.0,2.64,-19.3,-43.470997310569395
0.0,77.0,2.96,-17.92,17.848642766199923
0.0,77.0,3.28,-20.16,93.30852256351876
0.0,77.0,3.6,-18.69,172.6327933931399
0.0,77.0,3.92,-18.8,-88.44442911325325
0.0,77.0,4.24,-20.43,-4.969631297432387
0.0,77.0,4.56,-20.22,82.38388274400975
0.0,77.0,4.88,-19.71,175.32881059652797
0.0,77.0,5.2,-21.95,-96.07008424519762
0.0,77.0,5.52,-21.66,2.6924762215131004
0.0,77.0,5.84,-22.11,106.77520597409172
0.0,77.0,6.16,-23.0,-163.62854443842178
0.0,77.0,6.48,-24.55,-57.420152290150035
0.0,77.0,6.8,-23.57,41.04527787501627
0.0,77.0,7.12,-24.83,135.2345188078587
0.0,77.0,7.44,-23.88,-131.5932622155963
0.0,77.0,7.76,-24.95,-35.6261974738425
0.0,77.0,8.08,-24.76,57.35618651760237
0.0,77.0,8.4,-24.83,146.29176377797214
0.0,77.0,8.72,-25.43,-112.29460690684644
0.0,77.0,9.04,-26.7,-21.264287591260494
0.0,77.0,9.36,-27.41,69.65052271581206
0.0,77.0,9.68,-28.33,169.31385603571587
0.0,77.0,10.0,-28.46,-104.83635260972393
0.0,77.0,10.32,-29.43,-18.80750135189721
0.0,77.0,10.64,-30.07,75.20232197075349
0.0,77.0,10.96,-29.32,166.99329541645693
0.0,77.0,11.28,-30.3,-115.7098075862191
0.0,77.0,11.6,-31.32,-24.808746517913665
0.0,77.0,11.92,-31.66,56.49125547852142
0.0,77.0,12.24,-32.59,137.22906163994656
0.0,77.0,12.56,-34.47,-137.4690316624914
0.0,77.0,12.88,-37.77,-34.950018349662926
0.0,77.0,13.2,-35.43,42.427052960848506
0.0,77.0,13.52,-36.31,115.64121115008466
0.0,77.0,13.84,-36.65,-164.36916663138345
0.0,77.0,14.16,-35.76,-99.86793463389748
0.0,77.0,14.48,-38.72,-166.17600910607047
0.0,77.0,14.8,-33.91,86.53284985108206
0.0,77.0,15.12,-33.4,129.64257628021136
0.0,77.0,15.44,-35.01,-171.18127679232273
0.0,77.0,15.76,-37.05,-121.58530028554927
0.0,77.0,16.08,-38.57,-66.59714259470029
0.0,77.0,16.4,-48.41,15.87474722997958
0.0,77.0,16.72,-41.57,98.94738027347678
0.0,77.0,17.04,-40.15,135.44146875468334
0.0,77.0,17.36,-41.94,173.988106911324
0.0,77.0,17.68,-44.38,-135.63896667947265
0.0,77.0,18.0,-43.9,-68.47036714958683
0.0,78.0,2.0,-15.07,-43.11779719898485
0.0,78.0,2.32,-17.61,-115.69778503905741
0.0,78.0,2.64,-19.21,-43.61226537583236
0.0,78.0,2.96,-17.72,17.66397614257556
0.0,78.0,3.28,-19.9,92.89648896368863
0.0,78.0,3.6,-18.46,171.84816093174481
0.0,78.0,3.92,-18.52,-89.1700360824276
0.0,78.0,4.24,-20.05,-6.107452256141956
0.0,78.0,4.56,-19.84,80.31863320291333
0.0,78.0,4.88,-19.3,173.80466024761864
0.0,78.0,5.2,-21.43,-99.1872119628526
0.0,78.0,5.52,-21.16,0.021417249845161596
0.0,78.0,5.84,-21.74,103.31864174454661
0.0,78.0,6.16,-22.45,-167.21359671510638
0.0,78.0,6.48,-24.15,-61.47187405009947
0.0,78.0,6.8,-23.06,36.44902454257736
0.0,78.0,7.12,-24.28,129.9915178289457
0.0,78.0,7.44,-23.57,-136.74481099058912
0.0,78.0,7.76,-24.6,-41.74775849836687
0.0,78.0,8.08,-24.26,52.16416176788372
0.0,78.0,8.4,-24.48,139.35004458570685
0.0,78.0,8.72,-25.23,-118.19493806937794
0.0,78.0,9.04,-26.31,-27.415405555594454
0.0,78.0,9.36,-27.01,64.87707030630226
0.0,78.0,9.68,-28.0,164.10164193118743
0.0,78.0,10.0,-27.96,-110.64215170859362
0.0,78.0,10.32,-28.99,-25.247498256489735
0.0,78.0,10.64,-29.52,69.03314077754379
0.0,78.0,10.96,-28.84,160.8055462421098
0.0,78.0,11.28,-29.73,-122.94106802437815
0.0,78.0,11.6,-30.69,-32.24652020205569
0.0,78.0,11.92,-30.82,48.66673847859041
0.0,78.0,12.24,-31.79,128.84307343330843
0.0,78.0,12.56,-33.86,-148.12226825324436
0.0,78.0,12.88,-36.97,-43.31031562544485
0.0,78.0,13.2,-34.7,32.984346596717046
0.0,78.0,13.52,-35.66,106.15551108851962
0.0,78.0,13.84,-35.96,-173.19857095778733
0.0,78.0,14.16,-34.84,-110.81236858621097
0.0,78.0,14.48,-37.87,-178.17859941128017
0.0,78.0,14.8,-32.85,76.34385306953912
0.0,78.0,15.12,-32.35,117.46151226448747
0.0,78.0,15.44,-33.97,175.71702188698248
0.0,78.0,15.76,-35.88,-136.24342471893056
0.0,78.0,16.08,-36.93,-81.61012054075582
0.0,78.0,16.4,-46.21,-17.649232761973025
0.0,78.0,16.72,-42.72,79.59170795878256
0.0,78.0,17.04,-40.74,122.35825378229306
0.0,78.0,17.36,-42.23,163.35788079754136
0.0,78.0,17.68,-44.37,-148.36811855162682
0.0,78.0,18.0,-43.13,-80.26135411187535
0.0,79.0,2.0,-15.07,-43.04404515211192
0.0,79.0,2.32,-17.53,-115.59199508671988
0.0,79.0,2.64,-19.1,-43.541139397428346
0.0,79.0,2.96,-17.49,17.635882767992598
0.0,79.0,3.28,-19.63,92.5451868010986
0.0,79.0,3.6,-18.17,171.06904030500115
0.0,79.0,3.92,-18.24,-90.232098422794
0.0,79.0,4.24,-19.69,-7.433712403761289
0.0,79.0,4.56,-19.48,78.2324523797659
0.0,79.0,4.88,-18.93,172.16173485035623
0.0,79.0,5.2,-20.94,-102.23437843642617
0.0,79.0,5.52,-20.73,-2.738111272766681
0.0,79.0,5.84,-21.39,100.3124730135427
0.0,79.0,6.16,-21.97,-170.47092137956426
0.0,79.0,6.48,-23.8,-65.26613285995204
0.0,79.0,6.8,-22.6,32.23669954989555
0.0,79.0,7.12,-23.75,125.50814541982629
0.0,79.0,7.44,-23.27,-141.55193394627875
0.0,79.0,7.76,-24.24,-47.73703770677106
0.0,79.0,8.08,-23.79,47.11753950761465
0.0,79.0,8.4,-24.09,135.08343575661235
0.0,79.0,8.72,-25.06,-123.6638556645474
0.0,79.0,9.04,-25.96,-33.20815208199913
0.0,79.0,9.36,-26.66,58.96458257055301
0.0,79.0,9.68,-27.65,157.9904510652506
0.0,79.0,10.0,-27.55,-116.41137419875831
0.0,79.0,10.32,-28.55,-31.15552555068773
0.0,79.0,10.64,-29.02,62.81855795746042
0.0,79.0,10.96,-28.4,154.12197509614217
0.0,79.0,11.28,-29.18,-129.59183028934788
0.0,79.0,11.6,-30.11,-39.44994167588263
0.0,79.0,11.92,-30.12,41.913233332981655
0.0,79.0,12.24,-31.18,120.73578199873285
0.0,79.0,12.56,-33.32,-156.66231398624822
0.0,79.0,12.88,-36.56,-52.09990807891732
0.0,79.0,13.2,-34.11,24.70125485357396
0.0,79.0,13.52,-35.04,97.98915885111424
0.0,79.0,13.84,-35.13,177.68879164751198
0.0,79.0,14.16,-34.09,-119.34134523303172
0.0,79.0,14.48,-36.84,172.7686020048797
0.0,79.0,14.8,-31.75,66.95153003992358
0.0,79.0,15.12,-31.27,106.66390711452468
0.0,79.0,15.44,-32.87,163.29397977132848
0.0,79.0,15.76,-34.66,-148.03640286623715
0.0,79.0,16.08,-35.31,-93.77928752224943
0.0,79.0,16.4,-43.17,-41.61743668497293
0.0,79.0,16.72,-43.92,52.473388563484995
0.0,79.0,17.04,-41.34,105.27366663807966
0.0,79.0,17.36,-42.54,148.13051928303855
0.0,79.0,17.68,-44.35,-160.0349759852749
0.0,79.0,18.0,-43.2,-92.45788968872762
0.0,80.0,2.0,-15.04,-42.830134500703736
0.0,80.0,2.32,-17.4,-115.88437142546097
0.0,80.0,2.64,-19.02,-43.8818839247924
0.0,80.0,2.96,-17.31,16.964721450839132
0.0,80.0,3.28,-19.5,92.09240503875634
0.0,80.0,3.6,-18.04,170.74941915615005
0.0,80.0,3.92,-18.04,-90.7960613322023
0.0,80.0,4.24,-19.39,-8.28365076483899
0.0,80.0,4.56,-19.18,76.80657487115593
0.0,80.0,4.88,-18.61,170.80795520687383
0.0,80.0,5.2,-20.52,-104.66402789115007
0.0,80.0,5.52,-20.3,-4.722026910826011
0.0,80.0,5.84,-21.06,97.47145249778667
0.0,80.0,6.16,-21.46,-173.35630440841436
0.0,80.0,6.48,-23.39,-68.78906164079565
0.0,80.0,6.8,-22.16,28.718102554057168
0.0,80.0,7.12,-23.23,121.39763598133372
0.0,80.0,7.44,-22.95,-145.97115051531017
0.0,80.0,7.76,-23.84,-53.552576437234485
0.0,80.0,8.08,-23.31,42.386330438339535
0.0,80.0,8.4,-23.7,130.10666711245054
0.0,80.0,8.72,-24.8,-129.2325232568705
0.0,80.0,9.04,-25.59,-38.784527495498374
0.0,80.0,9.36,-26.42,52.079346236952354
0.0,80.0,9.68,-27.32,152.52574900287453
0.0,80.0,10.0,-27.15,-121.3993920943681
0.0,80.0,10.32,-28.11,-37.14139239413837
0.0,80.0,10.64,-28.6,56.927495238711955
0.0,80.0,10.96,-27.97,147.7983128458805
0.0,80.0,11.28,-28.76,-135.86746920126947
0.0,80.0,11.6,-29.62,-45.780972041895204
0.0,80.0,11.92,-29.54,36.419365576502685
0.0,80.0,12.24,-30.65,113.98704121283502
0.0,80.0,12.56,-32.73,-164.6534215219005
0.0,80.0,12.88,-35.81,-59.749047653666764
0.0,80.0,13.2,-33.64,17.3219511385412
0.0,80.0,13.52,-34.52,91.25459167217862
0.0,80.0,13.84,-34.57,171.67896756538687
0.0,80.0,14.16,-33.32,-127.23122045471328
0.0,80.0,14.48,-35.96,165.05148270008561
0.0,80.0,14.8,-30.83,58.356578705601564
0.0,80.0,15.12,-30.38,97.57719182449051
0.0,80.0,15.44,-31.78,152.88228603076476
0.0,80.0,15.76,-33.36,-158.33151340969638
0.0,80.0,16.08,-33.87,-103.38804857783225
0.0,80.0,16.4,-40.44,-55.42157283630589
0.0,80.0,16.72,-43.53,22.128280956361678
0.0,80.0,17.04,-42.11,83.13652917129183
0.0,80.0,17.36,-43.21,132.57735949520696
0.0,80.0,17.68,-44.73,-171.08594296784415
0.0,80.0,18.0,-43.37,-103.9160822355186
0.0,81.0,2.0,-15.03,-42.71661369560469
0.0,81.0,2.32,-17.33,-115.84385113165794
0.0,81.0,2.64,-18.96,-43.85229627867444
0.0,81.0,2.96,-17.15,16.80067273673793
0.0,81.0,3.28,-19.21,92.11289892105646
0.0,81.0,3.6,-17.81,169.80816386070094
0.0,81.0,3.92,-17.82,-91.8944671792727
0.0,81.0,4.24,-19.1,-9.355832686660777
0.0,81.0,4.56,-18.92,75.13825988232824
0.0,81.0,4.88,-18.29,169.48874002971894
0.0,81.0,5.2,-20.15,-106.87151012441812
0.0,81.0,5.52,-19.94,-6.845949332519848
0.0,81.0,5.84,-20.73,95.08420966574371
0.0,81.0,6.16,-21.05,-176.0147400437931
0.0,81.0,6.48,-23.02,-71.7534269305377
0.0,81.0,6.8,-21.72,25.555831309154474
0.0,81.0,7.12,-22.71,117.55852288186338
0.0,81.0,7.44,-22.59,-149.9618106488099
0.0,81.0,7.76,-23.49,-58.68404417286239
0.0,81.0,8.08,-22.93,37.776931053676336
0.0,81.0,8.4,-23.34,125.62865511963508
0.0,81.0,8.72,-24.54,-134.08419288140914
0.0,81.0,9.04,-25.3,-44.06694773540125
0.0,81.0,9.36,-26.05,48.98078435151435
0.0,81.0,9.68,-27.03,147.09792615166873
0.0,81.0,10.0,-26.75,-126.28677507090279
0.0,81.0,10.32,-27.75,-42.77931659789384
0.0,81.0,10.64,-28.25,51.182557834295864
0.0,81.0,10.96,-27.68,140.5948393339532
0.0,81.0,11.28,-28.42,-139.28409048275734
0.0,81.0,11.6,-29.28,-50.57132438906719
0.0,81.0,11.92,-29.1,30.316962843005477
0.0,81.0,12.24,-30.12,107.03998307240428
0.0,81.0,12.56,-32.21,-171.4733627589465
0.0,81.0,12.88,-35.32,-66.68589184983729
0.0,81.0,13.2,-33.26,11.23883771491596
0.0,81.0,13.52,-33.95,84.40019544430012
0.0,81.0,13.84,-34.01,164.87657858008143
0.0,81.0,14.16,-32.72,-133.00084457177286
0.0,81.0,14.48,-35.33,158.1080817909292
0.0,81.0,14.8,-30.1,52.29045118752958
0.0,81.0,15.12,-29.54,89.70685419873845
0.0,81.0,15.44,-30.83,144.95110161593632
0.0,81.0,15.76,-32.25,-165.77433045718212
0.0,81.0,16.08,-32.56,-110.73019847932908
0.0,81.0,16.4,-37.9,-64.57144824245947
0.0,81.0,16.72,-41.47,-4.353151097068022
0.0,81.0,17.04,-41.98,60.266359826290774
0.0,81.0,17.36,-43.42,114.29893263249521
0.0,81.0,17.68,-45.04,171.5365926865652
0.0,81.0,18.0,-43.67,-117.57071301583062
0.0,82.0,2.0,-15.02,-42.66213014302076
0.0,82.0,2.32,-17.25,-115.79155158310645
0.0,82.0,2.64,-18.88,-43.69107854677481
0.0,82.0,2.96,-16.96,16.614323425329363
0.0,82.0,3.28,-18.97,91.77340549072372
0.0,82.0,3.6,-17.6,169.01027396487265
0.0,82.0,3.92,-17.61,-92.73624121193643
0.0,82.0,4.24,-18.85,-10.343042529681572
0.0,82.0,4.56,-18.67,73.844696188945
0.0,82.0,4.88,-18.02,168.20596593999474
0.0,82.0,5.2,-19.81,-108.98425144207417
0.0,82.0,5.52,-19.59,-8.747257140514147
0.0,82.0,5.84,-20.45,92.86566228969977
0.0,82.0,6.16,-20.66,-178.5011417119458
0.0,82.0,6.48,-22.69,-74.8300448095195
0.0,82.0,6.8,-21.33,22.389570780382826
0.0,82.0,7.12,-22.25,114.07382635929838
0.0,82.0,7.44,-22.32,-153.7099925913958
0.0,82.0,7.76,-23.08,-63.92847827170033
0.0,82.0,8.08,-22.55,33.40656074039808
0.0,82.0,8.4,-23.01,121.34732187546574
0.0,82.0,8.72,-24.25,-139.06000820359785
0.0,82.0,9.04,-24.95,-47.542779804704274
0.0,82.0,9.36,-25.7,44.872983144690544
0.0,82.0,9.68,-26.79,139.9373155922366
0.0,82.0,10.0,-26.42,-131.2173545273327
0.0,82.0,10.32,-27.38,-47.91995341533076
0.0,82.0,10.64,-27.96,45.9821101348811
0.0,82.0,10.96,-27.41,135.78112603745566
0.0,82.0,11.28,-28.03,-147.9911439608049
0.0,82.0,11.6,-28.98,-57.38795092579862
0.0,82.0,11.92,-28.68,25.204234082378573
0.0,82.0,12.24,-29.74,101.47222805515042
0.0,82.0,12.56,-31.93,-178.36595853582767
0.0,82.0,12.88,-34.96,-73.82756985795672
0.0,82.0,13.2,-33.04,4.961785419191198
0.0,82.0,13.52,-33.61,78.41655894434922
0.0,82.0,13.84,-33.53,158.881467223494
0.0,82.0,14.16,-32.16,-139.1654806564898
0.0,82.0,14.48,-34.62,152.28715883111062
0.0,82.0,14.8,-29.43,46.50417560325251
0.0,82.0,15.12,-28.83,83.99540644101097
0.0,82.0,15.44,-30.04,138.14341249385964
0.0,82.0,15.76,-31.31,-172.24052942323135
0.0,82.0,16.08,-31.41,-116.51616450901342
0.0,82.0,16.4,-36.03,-70.01701535332509
0.0,82.0,16.72,-38.89,-21.98082790977305
0.0,82.0,17.04,-41.12,37.46245905842819
0.0,82.0,17.36,-43.51,94.36885942019285
0.0,82.0,17.68,-45.23,156.1108696308522
0.0,82.0,18.0,-44.2,-132.32930818654276
0.0,83.0,2.0,-15.02,-42.50085391969315
0.0,83.0,2.32,-17.19,-115.83110086716869
0.0,83.0,2.64,-18.84,-43.77825136455625
0.0,83.0,2.96,-16.85,16.119630671617873
0.0,83.0,3.28,-18.8,91.43861584524515
0.0,83.0,3.6,-17.46,168.4813426982207
0.0,83.0,3.92,-17.45,-93.55421132928053
0.0,83.0,4.24,-18.62,-11.338311461402656
0.0,83.0,4.56,-18.45,72.49490807373023
0.0,83.0,4.88,-17.79,167.19104726069963
0.0,83.0,5.2,-19.52,-110.44312560030848
0.0,83.0,5.52,-19.27,-10.213974099128851
0.0,83.0,5.84,-20.16,91.02889388661215
0.0,83.0,6.16,-20.36,179.60740957901908
0.0,83.0,6.48,-22.39,-77.28519338238311
0.0,83.0,6.8,-20.96,19.98889665556125
0.0,83.0,7.12,-21.86,111.15936449426857
0.0,83.0,7.44,-21.98,-156.9432895981816
0.0,83.0,7.76,-22.81,-68.10290247444074
0.0,83.0,8.08,-22.24,30.077969929558652
0.0,83.0,8.4,-22.66,117.56113189948263
0.0,83.0,8.72,-23.97,-143.78007362441298
0.0,83.0,9.04,-24.63,-53.168712045351064
0.0,83.0,9.36,-25.39,41.02594580169858
0.0,83.0,9.68,-26.57,136.86920516406533
0.0,83.0,10.0,-26.09,-135.9553767408612
0.0,83.0,10.32,-27.03,-52.87168002125408
0.0,83.0,10.64,-27.67,41.359938802959945
0.0,83.0,10.96,-27.14,130.298019729445
0.0,83.0,11.28,-27.72,-153.14566083781548
0.0,83.0,11.6,-28.59,-62.75978570458413
0.0,83.0,11.92,-28.34,20.453521414350288
0.0,83.0,12.24,-29.37,95.9875979147394
0.0,83.0,12.56,-31.53,175.36797049335263
0.0,83.0,12.88,-34.78,-80.70912406144042
0.0,83.0,13.2,-32.82,-0.7811562423122566
0.0,83.0,13.52,-33.37,73.07531966589693
0.0,83.0,13.84,-33.34,153.4971241021207
0.0,83.0,14.16,-31.93,-144.3776600884687
0.0,83.0,14.48,-34.15,147.2812665926795
0.0,83.0,14.8,-28.9,41.07866644960488
0.0,83.0,15.12,-28.28,78.34761335382166
0.0,83.0,15.44,-29.26,132.3268074001047
0.0,83.0,15.76,-30.56,-177.60495237433892
0.0,83.0,16.08,-30.55,-121.58333792041735
0.0,83.0,16.4,-34.57,-74.40478523715872
0.0,83.0,16.72,-36.74,-32.21867730285049
0.0,83.0,17.04,-39.39,19.860274798202084
0.0,83.0,17.36,-42.9,76.16839173377473
0.0,83.0,17.68,-45.4,140.54591784283264
0.0,83.0,18.0,-44.39,-145.84132932314108
0.0,84.0,2.0,-15.02,-42.43312147733897
0.0,84.0,2.32,-17.15,-115.90320891652668
0.0,84.0,2.64,-18.79,-43.879398327897675
0.0,84.0,2.96,-16.76,15.764986748022116
0.0,84.0,3.28,-18.64,91.25419791270598
0.0,84.0,3.6,-17.35,168.05841463673957
0.0,84.0,3.92,-17.31,-94.14414473123489
0.0,84.0,4.24,-18.42,-11.999395427569237
0.0,84.0,4.56,-18.28,71.6809007341048
0.0,84.0,4.88,-17.57,166.17218157972854
0.0,84.0,5.2,-19.27,-111.78453121805768
0.0,84.0,5.52,-19.02,-11.629288101548108
0.0,84.0,5.84,-19.93,89.21986298527084
0.0,84.0,6.16,-20.05,177.75716129281295
0.0,84.0,6.48,-22.12,-79.37164296988072
0.0,84.0,6.8,-20.66,17.529780616447507
0.0,84.0,7.12,-21.49,108.44848497477642
0.0,84.0,7.44,-21.72,-160.07290786775064
0.0,84.0,7.76,-22.53,-72.0658165975653
0.0,84.0,8.08,-21.92,27.084992108545833
0.0,84.0,8.4,-22.36,114.2914458732571
0.0,84.0,8.72,-23.75,-148.174733620997
0.0,84.0,9.04,-24.31,-56.92512463491591
0.0,84.0,9.36,-24.99,37.22684579050999
0.0,84.0,9.68,-26.34,132.18870640243432
0.0,84.0,10.0,-25.86,-137.89286626992663
0.0,84.0,10.32,-26.8,-57.33820326815927
0.0,84.0,10.64,-27.45,36.63506848371285
0.0,84.0,10.96,-26.89,124.96113838618999
0.0,84.0,11.28,-27.48,-158.04281179715792
0.0,84.0,11.6,-28.4,-67.99451140556855
0.0,84.0,11.92,-28.11,16.046784367812982
0.0,84.0,12.24,-29.12,91.44604039895832
0.0,84.0,12.56,-31.25,169.58785256384436
0.0,84.0,12.88,-34.58,-85.7405558494334
0.0,84.0,13.2,-32.8,-5.288180699626879
0.0,84.0,13.52,-33.18,68.16719666940871
0.0,84.0,13.84,-33.1,148.92632269336139
0.0,84.0,14.16,-31.63,-148.4016063342912
0.0,84.0,14.48,-33.76,142.6839695721488
0.0,84.0,14.8,-28.59,37.098337408630265
0.0,84.0,15.12,-27.83,74.04056458811472
0.0,84.0,15.44,-28.71,128.13997369358734
0.0,84.0,15.76,-29.87,178.80784428095885
0.0,84.0,16.08,-29.78,-125.55278241147825
0.0,84.0,16.4,-33.37,-77.60817420461973
0.0,84.0,16.72,-35.07,-40.55919032255486
0.0,84.0,17.04,-37.81,8.02287788790268
0.0,84.0,17.36,-42.0,60.79082340807124
0.0,84.0,17.68,-44.99,124.24288205793945
0.0,84.0,18.0,-44.33,-162.9703848648138
0.0,85.0,2.0,-15.06,-42.209665464762075
0.0,85.0,2.32,-17.1,-116.35665438776222
0.0,85.0,2.64,-18.78,-44.341149475065095
0.0,85.0,2.96,-16.72,15.120138929173208
0.0,85.0,3.28,-18.56,90.97560158646031
0.0,85.0,3.6,-17.32,167.68827049590402
0.0,85.0,3.92,-17.24,-94.77041947507156
0.0,85.0,4.24,-18.3,-12.713292060074227
0.0,85.0,4.56,-18.16,71.14249471796705
0.0,85.0,4.88,-17.4,165.5330049981616
0.0,85.0,5.2,-19.1,-112.72725207594242
0.0,85.0,5.52,-18.8,-12.58632588845019
0.0,85.0,5.84,-19.73,87.85143205419317
0.0,85.0,6.16,-19.83,176.4599111297887
0.0,85.0,6.48,-21.88,-81.1469769913982
0.0,85.0,6.8,-20.43,15.734931394655634
0.0,85.0,7.12,-21.2,106.57523300183144
0.0,85.0,7.44,-21.44,-162.68665286489787
0.0,85.0,7.76,-22.29,-75.16934025057782
0.0,85.0,8.08,-21.63,24.653142391938175
0.0,85.0,8.4,-22.07,111.6728841206165
0.0,85.0,8.72,-23.56,-151.82098066445025
0.0,85.0,9.04,-24.07,-60.29136059483597
0.0,85.0,9.36,-24.66,33.7704268209473
0.0,85.0,9.68,-26.1,128.51942095728344
0.0,85.0,10.0,-25.59,-143.19313006656827
0.0,85.0,10.32,-26.51,-61.35120224838345
0.0,85.0,10.64,-27.14,32.95017182571041
0.0,85.0,10.96,-26.8,120.49881454914238
0.0,85.0,11.28,-27.29,-162.17607269290193
0.0,85.0,11.6,-28.17,-72.01872519149556
0.0,85.0,11.92,-27.87,12.091861661805131
0.0,85.0,12.24,-28.87,86.58419223225842
0.0,85.0,12.56,-30.91,164.5638139286754
0.0,85.0,12.88,-34.26,-91.33031016481121
0.0,85.0,13.2,-32.69,-9.515359124492011
0.0,85.0,13.52,-33.09,64.03430233441222
0.0,85.0,13.84,-32.91,144.55045116073978
0.0,85.0,14.16,-31.51,-151.69848470558716
0.0,85.0,14.48,-33.5,139.35119837010242
0.0,85.0,14.8,-28.33,33.56463099118544
0.0,85.0,15.12,-27.55,70.07871154051041
0.0,85.0,15.44,-28.24,124.16551300173107
0.0,85.0,15.76,-29.31,175.4202764907249
0.0,85.0,16.08,-29.17,-128.71573961669228
0.0,85.0,16.4,-32.5,-80.67151927839197
0.0,85.0,16.72,-33.77,-45.45004202579651
0.0,85.0,17.04,-36.47,-1.4448275580484307
0.0,85.0,17.36,-40.95,48.09424896687089
0.0,85.0,17.68,-44.64,109.58256991487039
0.0,85.0,18.0,-44.35,-177.08123645559436
0.0,86.0,2.0,-15.07,-42.08141566833037
0.0,86.0,2.32,-17.08,-116.31369438760564
0.0,86.0,2.64,-18.75,-44.12891661455274
0.0,86.0,2.96,-16.66,14.959723496482477
0.0,86.0,3.28,-18.42,90.6475441835831
0.0,86.0,3.6,-17.22,167.38149737871703
0.0,86.0,3.92,-17.14,-95.36190848388571
0.0,86.0,4.24,-18.19,-13.346476391087988
0.0,86.0,4.56,-18.03,70.40025859657098
0.0,86.0,4.88,-17.25,164.5865622393027
0.0,86.0,5.2,-18.9,-113.90216052113983
0.0,86.0,5.52,-18.61,-13.65065823660279
0.0,86.0,5.84,-19.58,86.51697285690825
0.0,86.0,6.16,-19.61,175.20274719283807
0.0,86.0,6.48,-21.71,-82.90560234231116
0.0,86.0,6.8,-20.21,13.811352660965532
0.0,86.0,7.12,-20.97,104.63408899677104
0.0,86.0,7.44,-21.24,-165.0593870960284
0.0,86.0,7.76,-22.11,-77.76986849468634
0.0,86.0,8.08,-21.4,22.27197407184468
0.0,86.0,8.4,-21.86,109.42407297181724
0.0,86.0,8.72,-23.4,-154.72920211005425
0.0,86.0,9.04,-23.82,-62.98972046295687
0.0,86.0,9.36,-24.39,30.92788761352627
0.0,86.0,9.68,-25.92,124.99558614832004
0.0,86.0,10.0,-25.47,-146.38390605108208
0.0,86.0,10.32,-26.3,-64.51350034867592
0.0,86.0,10.64,-26.92,29.43915616530864
0.0,86.0,10.96,-26.56,116.6715032902968
0.0,86.0,11.28,-27.1,-165.74488259950743
0.0,86.0,11.6,-28.03,-75.95605043417159
0.0,86.0,11.92,-27.75,8.36954940177638
0.0,86.0,12.24,-28.69,83.20277054454067
0.0,86.0,12.56,-30.66,160.62999055271666
0.0,86.0,12.88,-34.13,-95.6669374646201
0.0,86.0,13.2,-32.64,-13.842999881187787
0.0,86.0,13.52,-33.0,60.626588099900104
0.0,86.0,13.84,-32.85,141.62982554921876
0.0,86.0,14.16,-31.34,-155.49247472469986
0.0,86.0,14.48,-33.39,136.43673596880902
0.0,86.0,14.8,-28.14,30.14294746017758
0.0,86.0,15.12,-27.26,67.11545315433642
0.0,86.0,15.44,-27.97,121.60849073134845
0.0,86.0,15.76,-28.96,172.0378839749483
0.0,86.0,16.08,-28.7,-131.5664324030727
0.0,86.0,16.4,-31.86,-82.39262527669054
0.0,86.0,16.72,-32.77,-49.584305539286866
0.0,86.0,17.04,-35.39,-7.345583390008197
0.0,86.0,17.36,-39.83,38.880530275735275
0.0,86.0,17.68,-44.15,97.9932839965602
0.0,86.0,18.0,-43.69,173.8732280613874
0.0,87.0,2.0,-15.09,-42.0795576556381
0.0,87.0,2.32,-17.06,-116.3206034492973
0.0,87.0,2.64,-18.72,-44.15157662655599
0.0,87.0,2.96,-16.59,14.646570886599134
0.0,87.0,3.28,-18.3,90.4978213058754
0.0,87.0,3.6,-17.17,166.99246575980132
0.0,87.0,3.92,-17.07,-96.0231245156091
0.0,87.0,4.24,-18.08,-14.040623996774338
0.0,87.0,4.56,-17.92,69.7715063239765
0.0,87.0,4.88,-17.15,163.90005716863035
0.0,87.0,5.2,-18.78,-114.48631848066364
0.0,87.0,5.52,-18.47,-14.570165822122004
0.0,87.0,5.84,-19.45,85.51014947095507
0.0,87.0,6.16,-19.46,174.00047203077926
0.0,87.0,6.48,-21.52,-84.05718693925138
0.0,87.0,6.8,-20.08,12.39661462088321
0.0,87.0,7.12,-20.77,103.297183623372
0.0,87.0,7.44,-21.11,-166.95092043816328
0.0,87.0,7.76,-21.98,-80.01419889276292
0.0,87.0,8.08,-21.21,20.35327762315577
0.0,87.0,8.4,-21.7,107.42477821599059
