# --- TEST-START ---
# CONFIG_JSON: {"name":"Custom 2D Slice","mode":"custom","polarization":"vertical","sweep":{"start_ghz":2.0,"stop_ghz":18.0,"points":101,"format":"MAG","power_dbm":0.0},"grid":{"phi_step_deg":null,"theta_step_deg":null,"custom_axis":"theta","custom_angle_deg":90.0,"custom_step_deg":1.0},"plot_options":{"title":"Live Pattern","grid":false,"y_limits":[-60.0,0.0],"do_not_modify_vna":false},"created_local":"2026-03-31 16:42:03","created_utc":"2026-03-31T20:42:03.135030Z"}
# META: vna=VNAController
# META: positioner=SerialController
# META: polarization=vertical
Phi (deg),Theta (deg),Frequency (GHz),Magnitude (dB)
31.0,90.0,7.12,-29.01,-32.40255819874242
31.0,90.0,7.28,-28.36,-127.57003177655649
31.0,90.0,7.44,-28.83,129.3705840066504
31.0,90.0,7.6,-28.57,35.39207138083614
31.0,90.0,7.76,-29.63,-58.70212814429966
31.0,90.0,7.92,-29.38,-155.63891245230215
31.0,90.0,8.08,-29.75,110.51367237624137
31.0,90.0,8.24,-31.03,13.988030565846667
31.0,90.0,8.4,-31.72,-82.05607682508635
31.0,90.0,8.56,-31.78,-172.0484474733323
31.0,90.0,8.72,-33.73,85.792215614568
31.0,90.0,8.88,-34.1,1.5869660502165261
31.0,90.0,9.04,-34.68,-87.8132112030836
31.0,90.0,9.2,-33.85,172.0358642649121
31.0,90.0,9.36,-35.31,65.51815703730644
31.0,90.0,9.52,-36.89,-19.265759320513958
31.0,90.0,9.68,-36.9,-114.03674636761613
31.0,90.0,9.84,-37.05,146.1923424517962
31.0,90.0,10.0,-37.37,50.89422042734429
31.0,90.0,10.16,-39.3,-40.22889667678216
31.0,90.0,10.32,-38.03,-139.90659623757264
31.0,90.0,10.48,-38.12,127.29595563657304
31.0,90.0,10.64,-39.62,23.57974090716987
31.0,90.0,10.8,-39.88,-65.98226462446556
31.0,90.0,10.96,-37.5,-164.14072582124055
31.0,90.0,11.12,-40.64,90.10209099831403
31.0,90.0,11.28,-40.01,-6.667234675339013
31.0,90.0,11.44,-41.21,-98.37472311305092
31.0,90.0,11.6,-40.68,161.16997661239
31.0,90.0,11.76,-41.7,56.018596247126354
31.0,90.0,11.92,-41.86,-30.01402327894931
31.0,90.0,12.08,-41.56,-133.05306702686002
31.0,90.0,12.24,-42.49,118.37738341124218
31.0,90.0,12.4,-42.32,14.94281772537762
31.0,90.0,12.56,-44.49,-90.51338639203917
31.0,90.0,12.72,-48.0,169.56809066391267
31.0,90.0,12.88,-48.0,92.35130585560437
31.0,90.0,13.04,-47.21,-8.77223799159081
31.0,90.0,13.2,-46.94,-117.99978875262518
31.0,90.0,13.36,-49.79,138.20460453679777
31.0,90.0,13.52,-49.28,43.92287075188886
31.0,90.0,13.68,-49.96,-49.04169005277926
31.0,90.0,13.84,-49.23,-141.96349697830092
31.0,90.0,14.0,-46.27,108.37293843332566
31.0,90.0,14.16,-45.41,1.2898763156620363
31.0,90.0,14.32,-44.62,-127.6176747197745
31.0,90.0,14.48,-48.69,1.1557752834719162
31.0,90.0,14.64,-43.66,122.95627245372256
31.0,90.0,14.8,-44.76,-35.59733744958615
31.0,90.0,14.96,-44.53,-156.1736650931284
31.0,90.0,15.12,-43.59,88.91489127319196
31.0,90.0,15.28,-44.87,-29.923910994897323
31.0,90.0,15.44,-45.57,-143.67450759170927
31.0,90.0,15.6,-46.71,110.25150619855314
31.0,90.0,15.76,-47.9,-10.44528865906565
31.0,90.0,15.92,-47.45,-122.56380176770499
31.0,90.0,16.08,-48.88,132.05673746010348
31.0,90.0,16.24,-50.15,16.027334517361787
31.0,90.0,16.4,-54.34,-86.54637964579062
31.0,90.0,16.56,-52.1,154.5685611603195
31.0,90.0,16.72,-51.87,40.78340344275721
31.0,90.0,16.88,-53.58,-75.05230064519618
31.0,90.0,17.04,-52.9,174.03531428880814
31.0,90.0,17.2,-54.48,62.28533874088484
31.0,90.0,17.36,-55.5,-76.77784551122538
31.0,90.0,17.52,-57.12,165.0257501165656
31.0,90.0,17.68,-58.6,62.83893721420255
31.0,90.0,17.84,-60.22,-36.75390949958821
31.0,90.0,18.0,-58.18,-134.25775440829247
32.0,90.0,2.0,-19.39,-19.706873874866506
32.0,90.0,2.16,-19.97,76.03894359694223
32.0,90.0,2.32,-23.62,-31.12677688154341
32.0,90.0,2.48,-22.15,-127.94822301271486
32.0,90.0,2.64,-23.9,136.5425584314687
32.0,90.0,2.8,-20.59,34.216618045666365
32.0,90.0,2.96,-20.97,-73.42197265564705
32.0,90.0,3.12,-22.76,174.4255968808967
32.0,90.0,3.28,-24.79,88.30574993673979
32.0,90.0,3.44,-24.72,-2.7019942293249293
32.0,90.0,3.6,-22.5,-107.64864243055158
32.0,90.0,3.76,-25.24,159.23303050333456
32.0,90.0,3.92,-21.98,68.50433839610051
32.0,90.0,4.08,-23.04,-49.76475925717116
32.0,90.0,4.24,-24.16,-127.8848242441194
32.0,90.0,4.4,-22.55,131.2140074995117
32.0,90.0,4.56,-22.01,32.5200333836998
32.0,90.0,4.72,-21.73,-73.91082778946948
32.0,90.0,4.88,-22.76,-166.57881771970426
32.0,90.0,5.04,-23.95,94.05583626931633
32.0,90.0,5.2,-25.27,3.06320433850738
32.0,90.0,5.36,-25.2,-88.81686804297446
32.0,90.0,5.52,-26.22,174.97623577675793
32.0,90.0,5.68,-26.84,89.73447677212462
32.0,90.0,5.84,-26.33,-2.681968037768025
32.0,90.0,6.0,-26.62,-97.24684913569044
32.0,90.0,6.16,-27.41,164.58366289998762
32.0,90.0,6.32,-28.22,73.62497721295064
32.0,90.0,6.48,-28.61,-13.50864548520772
32.0,90.0,6.64,-28.46,-109.40981822758962
32.0,90.0,6.8,-28.22,159.50161049667958
32.0,90.0,6.96,-28.86,55.1532871119905
32.0,90.0,7.12,-29.5,-30.022103084749357
32.0,90.0,7.28,-28.72,-124.66624007442346
32.0,90.0,7.44,-29.37,132.90867999093288
32.0,90.0,7.6,-29.05,39.48580528828993
32.0,90.0,7.76,-29.9,-53.53875702377601
32.0,90.0,7.92,-29.68,-152.38350462093075
32.0,90.0,8.08,-30.17,114.3723328911964
32.0,90.0,8.24,-31.28,17.37375158189151
32.0,90.0,8.4,-32.27,-78.06637224285778
32.0,90.0,8.56,-32.12,-167.84031555618347
32.0,90.0,8.72,-33.56,91.03932593345884
32.0,90.0,8.88,-34.83,-1.4720994395604947
32.0,90.0,9.04,-35.83,-83.06011902215978
32.0,90.0,9.2,-34.42,176.81534470430068
32.0,90.0,9.36,-35.97,71.14957109956264
32.0,90.0,9.52,-37.51,-14.97577347543835
32.0,90.0,9.68,-37.62,-110.7094739633277
32.0,90.0,9.84,-37.73,151.53747313705753
32.0,90.0,10.0,-37.94,53.949070087893006
32.0,90.0,10.16,-39.9,-36.481102189427986
32.0,90.0,10.32,-39.23,-134.95659724536503
32.0,90.0,10.48,-38.13,136.7455811244093
32.0,90.0,10.64,-40.14,26.43083366306976
32.0,90.0,10.8,-40.68,-58.59011532980896
32.0,90.0,10.96,-38.38,-160.19180555947014
32.0,90.0,11.12,-40.84,96.0206362150492
32.0,90.0,11.28,-41.68,-4.949305583942237
32.0,90.0,11.44,-42.13,-82.72552201661148
32.0,90.0,11.6,-40.9,169.77832079982318
32.0,90.0,11.76,-43.13,62.467944509835355
32.0,90.0,11.92,-42.55,-18.00356092109508
32.0,90.0,12.08,-42.5,-127.03772580288559
32.0,90.0,12.24,-43.15,126.56215461429295
32.0,90.0,12.4,-43.12,21.051201154696344
32.0,90.0,12.56,-45.12,-78.0509964458497
32.0,90.0,12.72,-48.48,175.03745427235953
32.0,90.0,12.88,-50.06,101.5374977138916
32.0,90.0,13.04,-48.89,3.647020082793818
32.0,90.0,13.2,-48.54,-101.50644083064113
32.0,90.0,13.36,-50.84,150.14427975276368
32.0,90.0,13.52,-49.93,54.618242891018205
32.0,90.0,13.68,-49.86,-40.3960169873935
32.0,90.0,13.84,-49.39,-127.48785168795307
32.0,90.0,14.0,-46.89,118.67062349710996
32.0,90.0,14.16,-45.67,9.174360731397726
32.0,90.0,14.32,-45.57,-117.80065517216039
32.0,90.0,14.48,-49.54,10.85646684354667
32.0,90.0,14.64,-44.98,131.8862449975974
32.0,90.0,14.8,-44.93,-25.14014226292543
32.0,90.0,14.96,-45.07,-148.35444317555334
32.0,90.0,15.12,-44.76,97.39578066448304
32.0,90.0,15.28,-45.96,-18.880989277709986
32.0,90.0,15.44,-46.32,-135.68771709578388
32.0,90.0,15.6,-47.65,117.53403840803723
32.0,90.0,15.76,-48.77,2.8105072702806164
32.0,90.0,15.92,-48.51,-115.768411392436
32.0,90.0,16.08,-49.7,141.18080632657197
32.0,90.0,16.24,-51.04,29.071169066183554
32.0,90.0,16.4,-54.57,-78.29284973052097
32.0,90.0,16.56,-52.72,169.08680543230687
32.0,90.0,16.72,-53.0,54.19167767732751
32.0,90.0,16.88,-54.36,-68.52902570770388
32.0,90.0,17.04,-53.58,175.32914751001346
32.0,90.0,17.2,-55.9,65.69175052607315
32.0,90.0,17.36,-57.59,-59.070260414855206
32.0,90.0,17.52,-57.59,-175.6886396213835
32.0,90.0,17.68,-58.84,85.19545779912167
32.0,90.0,17.84,-62.04,-21.30883447799949
32.0,90.0,18.0,-60.54,-124.73121714234031
33.0,90.0,2.0,-19.62,-20.925399198707684
33.0,90.0,2.16,-20.12,76.91791523182856
33.0,90.0,2.32,-23.86,-29.885125121662554
33.0,90.0,2.48,-22.26,-126.31470324498139
33.0,90.0,2.64,-24.06,140.09528314645243
33.0,90.0,2.8,-20.4,35.827832573335705
33.0,90.0,2.96,-21.09,-72.12209255512248
33.0,90.0,3.12,-22.82,175.6539755332155
33.0,90.0,3.28,-24.8,88.65465975811502
33.0,90.0,3.44,-25.16,-3.1505625902695997
33.0,90.0,3.6,-22.81,-105.0741804188009
33.0,90.0,3.76,-25.44,163.31428087223594
33.0,90.0,3.92,-21.75,69.41429213629337
33.0,90.0,4.08,-23.31,-48.56651614149593
33.0,90.0,4.24,-24.15,-126.5565049320953
33.0,90.0,4.4,-22.96,132.32782276602347
33.0,90.0,4.56,-22.3,33.98804443740017
33.0,90.0,4.72,-22.11,-71.23051726161505
33.0,90.0,4.88,-22.98,-162.28623398711366
33.0,90.0,5.04,-24.03,96.75224689934932
33.0,90.0,5.2,-25.26,5.612965657785431
33.0,90.0,5.36,-25.32,-85.8920810053299
33.0,90.0,5.52,-26.18,176.07189539853923
33.0,90.0,5.68,-27.25,90.23018462929106
33.0,90.0,5.84,-26.62,0.20458748205637917
33.0,90.0,6.0,-26.77,-94.60196676008172
33.0,90.0,6.16,-27.62,167.1857099848137
33.0,90.0,6.32,-28.44,75.88790973150547
33.0,90.0,6.48,-29.05,-10.35697965167719
33.0,90.0,6.64,-28.62,-106.49527027667406
33.0,90.0,6.8,-28.3,161.6201478419536
33.0,90.0,6.96,-29.3,55.423460261559356
33.0,90.0,7.12,-29.99,-26.898976484748896
33.0,90.0,7.28,-29.15,-122.20129349612274
33.0,90.0,7.44,-29.87,136.46408489022085
33.0,90.0,7.6,-29.49,43.43582557217037
33.0,90.0,7.76,-30.22,-49.5250844764527
33.0,90.0,7.92,-30.02,-149.72558938424345
33.0,90.0,8.08,-30.68,118.56792800433564
33.0,90.0,8.24,-31.49,22.610259634852984
33.0,90.0,8.4,-32.53,-74.78021231455115
33.0,90.0,8.56,-32.91,-164.6420991950974
33.0,90.0,8.72,-33.57,98.25537581683429
33.0,90.0,8.88,-34.83,-1.8153207396749587
33.0,90.0,9.04,-36.52,-80.94491715226829
33.0,90.0,9.2,-35.56,179.62669777696402
33.0,90.0,9.36,-36.49,78.56190604455736
33.0,90.0,9.52,-37.92,-11.503862187880438
33.0,90.0,9.68,-38.19,-103.95692110688049
33.0,90.0,9.84,-38.21,155.33173248605473
33.0,90.0,10.0,-38.7,61.263926275746314
33.0,90.0,10.16,-40.52,-35.56431325939837
33.0,90.0,10.32,-40.64,-129.65860126578954
33.0,90.0,10.48,-39.17,144.5508070603716
33.0,90.0,10.64,-40.59,34.816704169497
33.0,90.0,10.8,-41.06,-54.574018381961395
33.0,90.0,10.96,-40.1,-155.7606574768319
33.0,90.0,11.12,-41.4,108.59234312408502
33.0,90.0,11.28,-41.85,-3.7134871851864237
33.0,90.0,11.44,-43.68,-78.977814436308
33.0,90.0,11.6,-42.07,178.69980096285252
33.0,90.0,11.76,-43.85,73.75994082122335
33.0,90.0,11.92,-42.64,-12.030300700931406
33.0,90.0,12.08,-43.68,-120.51411163648055
33.0,90.0,12.24,-43.38,136.0397890997474
33.0,90.0,12.4,-44.39,30.474203147252187
33.0,90.0,12.56,-45.63,-66.05782170909413
33.0,90.0,12.72,-49.5,-176.99565139734426
33.0,90.0,12.88,-50.77,103.29861884688967
33.0,90.0,13.04,-49.93,12.386944069131035
33.0,90.0,13.2,-49.45,-87.27259145822168
33.0,90.0,13.36,-51.34,161.38898277484756
33.0,90.0,13.52,-50.87,72.71694055753649
33.0,90.0,13.68,-49.92,-25.194673955516
33.0,90.0,13.84,-50.05,-119.37265852592208
33.0,90.0,14.0,-46.65,133.8382031697753
33.0,90.0,14.16,-45.89,18.609137568061556
33.0,90.0,14.32,-46.0,-111.64861927485359
33.0,90.0,14.48,-49.11,17.610333059049925
33.0,90.0,14.64,-45.95,138.89118825361294
33.0,90.0,14.8,-46.67,-13.545509236459566
33.0,90.0,14.96,-45.79,-137.05514812964347
33.0,90.0,15.12,-45.8,106.48512089100569
33.0,90.0,15.28,-47.33,-5.992127955556419
33.0,90.0,15.44,-46.72,-122.63510719103846
33.0,90.0,15.6,-48.48,128.646587112838
33.0,90.0,15.76,-49.78,14.681584091445544
33.0,90.0,15.92,-49.59,-101.93777970147782
33.0,90.0,16.08,-49.75,148.71998880239343
33.0,90.0,16.24,-51.98,39.24750553797904
33.0,90.0,16.4,-54.14,-66.01960305770181
33.0,90.0,16.56,-52.78,-178.8771450979594
33.0,90.0,16.72,-53.2,66.02721104711385
33.0,90.0,16.88,-53.15,-53.3479973406338
33.0,90.0,17.04,-53.58,-166.818603816408
33.0,90.0,17.2,-55.07,74.53481421159708
33.0,90.0,17.36,-58.81,-52.50471368196733
33.0,90.0,17.52,-57.63,-164.5640864297582
33.0,90.0,17.68,-59.89,97.95013797170222
33.0,90.0,17.84,-60.8,-10.888735921133186
33.0,90.0,18.0,-62.56,-113.50863340798483
34.0,90.0,2.0,-19.84,-21.714401870545057
34.0,90.0,2.16,-20.33,77.88884598621617
34.0,90.0,2.32,-24.02,-29.15493926844207
34.0,90.0,2.48,-22.4,-124.90822735095655
34.0,90.0,2.64,-24.19,144.01094426130555
34.0,90.0,2.8,-20.26,37.366642142673804
34.0,90.0,2.96,-21.18,-70.6467624810255
34.0,90.0,3.12,-22.8,177.371227535335
34.0,90.0,3.28,-24.81,89.09432882943456
34.0,90.0,3.44,-25.54,-3.95635613757274
34.0,90.0,3.6,-23.13,-102.67256635258052
34.0,90.0,3.76,-25.73,167.0144844305369
34.0,90.0,3.92,-21.59,71.14597132213113
34.0,90.0,4.08,-23.55,-46.76130666931365
34.0,90.0,4.24,-24.09,-125.48657466562106
34.0,90.0,4.4,-23.31,133.6239863140626
34.0,90.0,4.56,-22.54,34.572123254146504
34.0,90.0,4.72,-22.54,-68.84407301972313
34.0,90.0,4.88,-23.25,-158.09594195977755
34.0,90.0,5.04,-24.12,100.24525030063273
34.0,90.0,5.2,-25.41,8.1753582356322
34.0,90.0,5.36,-25.53,-82.4102205740118
34.0,90.0,5.52,-26.06,178.85969783435198
34.0,90.0,5.68,-27.34,90.43093162000524
34.0,90.0,5.84,-26.98,2.2962442263632683
34.0,90.0,6.0,-26.98,-91.94554876975164
34.0,90.0,6.16,-27.85,169.4331328548608
34.0,90.0,6.32,-28.67,78.01938436390355
34.0,90.0,6.48,-29.56,-6.553269850530744
34.0,90.0,6.64,-28.86,-103.05557119840495
34.0,90.0,6.8,-28.44,163.5538263527468
34.0,90.0,6.96,-29.61,58.89117964742905
34.0,90.0,7.12,-30.42,-23.195726423644214
34.0,90.0,7.28,-29.49,-118.2513926371204
34.0,90.0,7.44,-30.33,140.35333430162547
34.0,90.0,7.6,-30.03,46.2562484951239
34.0,90.0,7.76,-30.65,-44.87285275584742
34.0,90.0,7.92,-30.41,-146.51542595941004
34.0,90.0,8.08,-31.21,124.11134598694196
34.0,90.0,8.24,-31.74,28.206536797422405
34.0,90.0,8.4,-32.78,-72.78687757682424
34.0,90.0,8.56,-33.87,-161.9934340015026
34.0,90.0,8.72,-34.04,106.48758329178848
34.0,90.0,8.88,-34.65,1.3368677896857117
34.0,90.0,9.04,-36.89,-82.86795938073061
34.0,90.0,9.2,-37.02,-178.85381082118127
34.0,90.0,9.36,-37.39,85.89948888188934
34.0,90.0,9.52,-38.45,-8.77717181059254
34.0,90.0,9.68,-38.88,-97.22162107557183
34.0,90.0,9.84,-39.03,158.1396602073626
34.0,90.0,10.0,-39.62,70.02557027207433
34.0,90.0,10.16,-41.16,-31.185667827151537
34.0,90.0,10.32,-41.95,-125.2860041775766
34.0,90.0,10.48,-40.49,145.56820231035556
34.0,90.0,10.64,-41.88,46.968282164212994
34.0,90.0,10.8,-41.3,-50.07323305912293
34.0,90.0,10.96,-41.7,-150.95445549531217
34.0,90.0,11.12,-42.06,126.37039891321167
34.0,90.0,11.28,-41.77,4.469648524797104
34.0,90.0,11.44,-44.67,-81.89204002367705
34.0,90.0,11.6,-43.82,-173.8099631354046
34.0,90.0,11.76,-43.94,89.66170922800346
34.0,90.0,11.92,-42.97,-6.386463317612453
34.0,90.0,12.08,-44.78,-111.35253662611862
34.0,90.0,12.24,-44.74,144.8286433711528
34.0,90.0,12.4,-45.69,42.15621305921963
34.0,90.0,12.56,-46.99,-59.18376659669707
34.0,90.0,12.72,-51.41,-165.3268108078967
34.0,90.0,12.88,-50.66,115.95644093351123
34.0,90.0,13.04,-50.44,22.30505464576529
34.0,90.0,13.2,-51.17,-74.7920267697028
34.0,90.0,13.36,-52.98,175.51748975854272
34.0,90.0,13.52,-51.62,88.76645439929965
34.0,90.0,13.68,-50.63,-3.69301787613199
34.0,90.0,13.84,-49.49,-104.01668334566338
34.0,90.0,14.0,-47.29,146.51215613158533
34.0,90.0,14.16,-45.78,29.090444544587495
34.0,90.0,14.32,-46.22,-100.51143233028799
34.0,90.0,14.48,-49.51,28.056914315552767
34.0,90.0,14.64,-45.77,145.66471256540862
34.0,90.0,14.8,-47.29,-6.005881878045232
34.0,90.0,14.96,-46.74,-125.35703427503965
34.0,90.0,15.12,-46.43,115.36242515549462
34.0,90.0,15.28,-48.12,3.5326001813871435
34.0,90.0,15.44,-48.03,-112.43344314813628
34.0,90.0,15.6,-49.59,141.81082153627847
34.0,90.0,15.76,-51.48,29.138258540486824
34.0,90.0,15.92,-51.19,-86.13529182997767
34.0,90.0,16.08,-50.59,168.17628941931403
34.0,90.0,16.24,-52.36,52.651061804306885
34.0,90.0,16.4,-54.73,-43.153417888214896
34.0,90.0,16.56,-53.38,-169.01120881750668
34.0,90.0,16.72,-53.95,75.80449664694225
34.0,90.0,16.88,-55.6,-43.21015587851301
34.0,90.0,17.04,-53.52,-154.19178662960783
34.0,90.0,17.2,-55.98,80.67219570865198
34.0,90.0,17.36,-58.57,-43.49959195206674
34.0,90.0,17.52,-59.65,-157.56033734788707
34.0,90.0,17.68,-62.07,101.62676188836271
34.0,90.0,17.84,-67.78,-33.5116646607093
34.0,90.0,18.0,-62.15,-104.80313111175874
35.0,90.0,2.0,-20.07,-22.7724582320551
35.0,90.0,2.16,-20.55,79.0238705348756
35.0,90.0,2.32,-24.2,-28.53019474779705
35.0,90.0,2.48,-22.6,-123.34636323664938
35.0,90.0,2.64,-24.32,147.9930143650088
35.0,90.0,2.8,-20.19,39.40010036728107
35.0,90.0,2.96,-21.28,-68.58438662153802
35.0,90.0,3.12,-22.74,179.9435962573761
35.0,90.0,3.28,-24.71,89.45273435408194
35.0,90.0,3.44,-25.84,-4.360342960444904
35.0,90.0,3.6,-23.34,-100.451069235375
35.0,90.0,3.76,-26.05,169.96968268277416
35.0,90.0,3.92,-21.53,73.15382402863573
35.0,90.0,4.08,-23.72,-44.264382919298654
35.0,90.0,4.24,-24.03,-125.12675348192977
35.0,90.0,4.4,-23.64,135.01155244462925
35.0,90.0,4.56,-22.64,34.70662799169546
35.0,90.0,4.72,-22.98,-66.78759789516849
35.0,90.0,4.88,-23.57,-154.65555563249518
35.0,90.0,5.04,-24.31,103.60516030595248
35.0,90.0,5.2,-25.59,10.830325311087021
35.0,90.0,5.36,-25.83,-78.05171216246993
35.0,90.0,5.52,-25.93,-176.8382424200162
35.0,90.0,5.68,-27.2,90.11861172755926
35.0,90.0,5.84,-27.53,3.1122390923815617
35.0,90.0,6.0,-27.27,-88.96911981711678
35.0,90.0,6.16,-28.06,171.73645253663852
35.0,90.0,6.32,-28.94,79.29315483596088
35.0,90.0,6.48,-30.07,-2.9172951799223568
35.0,90.0,6.64,-29.02,-100.03629220821611
35.0,90.0,6.8,-28.68,165.22147134229994
35.0,90.0,6.96,-30.1,61.20188810380576
35.0,90.0,7.12,-30.97,-19.41258997373065
35.0,90.0,7.28,-29.94,-114.09313609827903
35.0,90.0,7.44,-30.61,144.28092868543726
35.0,90.0,7.6,-30.4,49.349549890827866
35.0,90.0,7.76,-31.09,-40.92389212155424
35.0,90.0,7.92,-30.98,-142.7120024524046
35.0,90.0,8.08,-31.63,128.67131067473036
35.0,90.0,8.24,-31.95,32.37543462355495
35.0,90.0,8.4,-33.09,-71.24354787082622
35.0,90.0,8.56,-34.78,-159.52670201741765
35.0,90.0,8.72,-34.94,112.37482638732861
35.0,90.0,8.88,-34.67,6.685686698279462
35.0,90.0,9.04,-36.81,-83.64082370028358
35.0,90.0,9.2,-38.54,-178.0868682932781
35.0,90.0,9.36,-38.24,91.40399436825615
35.0,90.0,9.52,-39.15,-7.53191022613431
35.0,90.0,9.68,-40.38,-89.99241915834027
35.0,90.0,9.84,-39.95,163.80076780696484
35.0,90.0,10.0,-40.31,79.62987672085379
35.0,90.0,10.16,-41.8,-29.059794099429798
35.0,90.0,10.32,-42.76,-113.38256278640594
35.0,90.0,10.48,-41.55,152.209087414351
35.0,90.0,10.64,-43.64,55.545673913922876
35.0,90.0,10.8,-42.09,-42.73529049664882
35.0,90.0,10.96,-43.42,-140.63431358865958
35.0,90.0,11.12,-42.69,139.68331598624516
35.0,90.0,11.28,-42.33,18.223964127931833
35.0,90.0,11.44,-45.33,-71.97184392458202
35.0,90.0,11.6,-44.88,-167.19116856549616
35.0,90.0,11.76,-45.12,103.57278219181671
35.0,90.0,11.92,-43.61,1.3150684996894129
35.0,90.0,12.08,-45.3,-100.32110569395451
35.0,90.0,12.24,-45.58,151.79955106809845
35.0,90.0,12.4,-47.02,52.84240312355229
35.0,90.0,12.56,-48.18,-49.79456146588564
35.0,90.0,12.72,-52.18,-151.17465193513826
35.0,90.0,12.88,-51.73,135.09620319253358
35.0,90.0,13.04,-51.17,36.949097239384216
35.0,90.0,13.2,-52.01,-74.23288979892324
35.0,90.0,13.36,-53.33,-172.33774775728605
35.0,90.0,13.52,-52.96,101.26084530512875
35.0,90.0,13.68,-51.1,18.87060479220375
35.0,90.0,13.84,-49.96,-94.37913631466428
35.0,90.0,14.0,-47.97,154.12739884039627
35.0,90.0,14.16,-46.06,42.3190153853979
35.0,90.0,14.32,-46.29,-88.26308396494996
35.0,90.0,14.48,-49.68,35.767408651339736
35.0,90.0,14.64,-46.45,156.64922361161285
35.0,90.0,14.8,-47.12,4.020253156675056
35.0,90.0,14.96,-47.66,-120.85649659803369
35.0,90.0,15.12,-47.39,127.05382156784715
35.0,90.0,15.28,-48.78,12.149770385068782
35.0,90.0,15.44,-49.57,-97.55086303235413
35.0,90.0,15.6,-51.07,153.59933158895748
35.0,90.0,15.76,-51.65,40.492865272332224
35.0,90.0,15.92,-51.94,-74.37447627266114
35.0,90.0,16.08,-51.58,-178.7198911599508
35.0,90.0,16.24,-52.93,63.943776491217776
35.0,90.0,16.4,-56.51,-28.97278228983169
35.0,90.0,16.56,-53.84,-156.1483357733761
35.0,90.0,16.72,-53.87,84.45262503579538
35.0,90.0,16.88,-56.88,-25.463381514984825
35.0,90.0,17.04,-54.9,-148.60008969600813
35.0,90.0,17.2,-55.86,99.56114418417674
35.0,90.0,17.36,-58.74,-22.485109718020944
35.0,90.0,17.52,-59.01,-155.64650116274103
35.0,90.0,17.68,-60.48,111.08273562209838
35.0,90.0,17.84,-64.9,-5.950182920306418
35.0,90.0,18.0,-63.92,-97.2867658140767
36.0,90.0,2.0,-20.26,-23.584013818116365
36.0,90.0,2.16,-20.82,80.20188470743196
36.0,90.0,2.32,-24.31,-27.119455013837417
36.0,90.0,2.48,-22.79,-121.70576630115521
36.0,90.0,2.64,-24.45,151.6900498308153
36.0,90.0,2.8,-20.22,41.72179047249784
36.0,90.0,2.96,-21.4,-66.41504037140042
36.0,90.0,3.12,-22.64,-177.52923833052913
36.0,90.0,3.28,-24.62,90.28289942605693
36.0,90.0,3.44,-26.08,-4.692107476134635
36.0,90.0,3.6,-23.45,-98.9500570544731
36.0,90.0,3.76,-26.5,172.29513104021947
36.0,90.0,3.92,-21.62,75.75320090845273
36.0,90.0,4.08,-23.82,-40.558199780409275
36.0,90.0,4.24,-23.95,-124.66055412622974
36.0,90.0,4.4,-23.89,136.81194311397715
36.0,90.0,4.56,-22.68,35.15741236665227
36.0,90.0,4.72,-23.34,-65.52314414667038
36.0,90.0,4.88,-23.88,-152.06064752762876
36.0,90.0,5.04,-24.6,107.19562895477402
36.0,90.0,5.2,-25.87,13.746736456119429
36.0,90.0,5.36,-26.15,-73.85159332555212
36.0,90.0,5.52,-25.81,-171.023799719923
36.0,90.0,5.68,-26.96,90.95632556958097
36.0,90.0,5.84,-28.07,3.9829342011546185
36.0,90.0,6.0,-27.51,-85.93339187476329
36.0,90.0,6.16,-28.29,173.9435121455615
36.0,90.0,6.32,-29.36,80.94167182126284
36.0,90.0,6.48,-30.38,-0.2699015278260707
36.0,90.0,6.64,-29.15,-96.97302789509224
36.0,90.0,6.8,-28.97,166.74716080887217
36.0,90.0,6.96,-30.59,63.66478308160656
36.0,90.0,7.12,-31.58,-16.277982689379087
36.0,90.0,7.28,-30.5,-109.89474054681
36.0,90.0,7.44,-30.85,145.69012044298535
36.0,90.0,7.6,-30.85,52.44274952007511
36.0,90.0,7.76,-31.54,-37.31697105063014
36.0,90.0,7.92,-31.61,-137.89896219424844
36.0,90.0,8.08,-31.92,132.3667976066617
36.0,90.0,8.24,-32.35,35.44914692395276
36.0,90.0,8.4,-33.54,-67.17389969133268
36.0,90.0,8.56,-35.13,-156.81236182297602
36.0,90.0,8.72,-35.85,114.4119272298641
36.0,90.0,8.88,-35.45,14.809806653776901
36.0,90.0,9.04,-36.6,-80.6602951181101
36.0,90.0,9.2,-39.68,-179.32941221014133
36.0,90.0,9.36,-39.32,98.38783544877414
36.0,90.0,9.52,-39.53,-2.296313015964126
36.0,90.0,9.68,-42.2,-86.75372172165642
36.0,90.0,9.84,-41.34,171.20065429822014
36.0,90.0,10.0,-41.19,89.58268571742916
36.0,90.0,10.16,-42.94,-25.855369715402553
36.0,90.0,10.32,-43.97,-100.088503179756
36.0,90.0,10.48,-41.59,155.72381764891585
36.0,90.0,10.64,-44.81,59.01912042993075
36.0,90.0,10.8,-44.07,-35.04119216961177
36.0,90.0,10.96,-44.85,-123.63954421653393
36.0,90.0,11.12,-43.69,148.83142932704857
36.0,90.0,11.28,-44.2,32.263687616797405
36.0,90.0,11.44,-45.43,-51.15656343160577
36.0,90.0,11.6,-44.83,-162.48927411205742
36.0,90.0,11.76,-46.83,112.09572208514517
