# --- TEST-START ---
# CONFIG_JSON: {"name":"Custom 2D Slice","mode":"custom","polarization":"vertical","sweep":{"start_ghz":8.0,"stop_ghz":12.0,"points":101,"format":"MAG","power_dbm":0.0},"grid":{"phi_step_deg":null,"theta_step_deg":null,"custom_axis":"phi","custom_angle_deg":0.0,"custom_step_deg":1.0},"plot_options":{"title":"Live Pattern","grid":false,"y_limits":[-60.0,0.0],"do_not_modify_vna":false},"created_local":"2025-12-16 13:22:52","created_utc":"2025-12-16T18:22:52.514730Z"}
# META: vna=VNAController
# META: positioner=SerialController
# META: polarization=vertical
Phi (deg),Theta (deg),Frequency (GHz),Magnitude (dB)
0.0,58.0,10.12,-37.83,-138.12089150805505
0.0,58.0,10.16,-39.03,-168.13868259939142
0.0,58.0,10.2,-39.46,164.56285959252727
0.0,58.0,10.24,-40.46,137.58089521915497
0.0,58.0,10.28,-42.03,112.6841875090197
0.0,58.0,10.32,-44.42,86.74520393845638
0.0,58.0,10.36,-46.25,69.48326725052546
0.0,58.0,10.4,-46.74,52.73064013386599
0.0,58.0,10.44,-46.55,37.22567520486869
0.0,58.0,10.48,-45.09,25.139014139422
0.0,58.0,10.52,-44.45,-7.113007203037503
0.0,58.0,10.56,-44.42,-41.77496508001692
0.0,58.0,10.6,-45.59,-67.69704467909516
0.0,58.0,10.64,-47.27,-90.33774162754334
0.0,58.0,10.68,-49.96,-108.03389948296068
0.0,58.0,10.72,-49.59,-118.95593288049066
0.0,58.0,10.76,-47.68,-134.07052943771208
0.0,58.0,10.8,-46.3,-164.10003796586793
0.0,58.0,10.84,-46.75,163.39540340222632
0.0,58.0,10.88,-47.02,135.10756734116052
0.0,58.0,10.92,-47.31,108.26714700128092
0.0,58.0,10.96,-48.46,78.27426854289223
0.0,58.0,11.0,-50.2,54.501934950558855
0.0,58.0,11.04,-51.12,42.53872968139899
0.0,58.0,11.08,-53.6,30.776439273313812
0.0,58.0,11.12,-53.78,18.355769790180013
0.0,58.0,11.16,-50.04,-0.6554015137312118
0.0,58.0,11.2,-48.48,-23.646904531941896
0.0,58.0,11.24,-47.62,-54.330087564094136
0.0,58.0,11.28,-47.28,-88.44879324216988
0.0,58.0,11.32,-47.28,-115.10413596396317
0.0,58.0,11.36,-46.88,-146.78488804705216
0.0,58.0,11.4,-47.9,-173.29180254791254
0.0,58.0,11.44,-48.81,152.23112718303037
0.0,58.0,11.48,-49.28,126.85352395524161
0.0,58.0,11.52,-50.53,98.56086562697166
0.0,58.0,11.56,-54.21,78.3078175756104
0.0,58.0,11.6,-56.32,71.92927237076464
0.0,58.0,11.64,-54.75,58.59242562179525
0.0,58.0,11.68,-54.03,55.06661085658137
0.0,58.0,11.72,-52.17,34.98383080324987
0.0,58.0,11.76,-51.28,12.373313761871605
0.0,58.0,11.8,-50.34,-17.44816454178446
0.0,58.0,11.84,-49.29,-48.45290875734106
0.0,58.0,11.88,-48.0,-73.68793651405934
0.0,58.0,11.92,-47.45,-113.27835560564442
0.0,58.0,11.96,-47.63,-148.3199517440199
0.0,58.0,12.0,-50.57,179.1423544409461
0.0,59.0,8.0,-47.07,60.82806461302815
0.0,59.0,8.04,-45.93,24.700917829108874
0.0,59.0,8.08,-46.35,-19.281907342223583
0.0,59.0,8.12,-47.64,-56.31957783517552
0.0,59.0,8.16,-49.22,-93.3646902036115
0.0,59.0,8.2,-54.36,-115.74039567882659
0.0,59.0,8.24,-57.82,-100.65474362655367
0.0,59.0,8.28,-53.9,-103.0008727906905
0.0,59.0,8.32,-50.51,-138.08411384317057
0.0,59.0,8.36,-51.26,-171.67779783236196
0.0,59.0,8.4,-54.24,143.9210234357685
0.0,59.0,8.44,-60.41,127.791920213935
0.0,59.0,8.48,-64.39,-138.30532531198423
0.0,59.0,8.52,-57.07,-145.75853356269363
0.0,59.0,8.56,-50.45,-174.40703540877485
0.0,59.0,8.6,-46.79,141.40668843529923
0.0,59.0,8.64,-46.14,103.5642794486518
0.0,59.0,8.68,-44.98,73.33653877773283
0.0,59.0,8.72,-44.99,40.73870985775622
0.0,59.0,8.76,-45.57,8.528477648178644
0.0,59.0,8.8,-48.1,-18.276038391596067
0.0,59.0,8.84,-48.75,-26.57474335628288
0.0,59.0,8.88,-48.24,-36.013545828328375
0.0,59.0,8.92,-47.01,-49.14365431129526
0.0,59.0,8.96,-44.76,-77.54148728139242
0.0,59.0,9.0,-43.32,-101.59656510247218
0.0,59.0,9.04,-43.79,-126.6827847429302
0.0,59.0,9.08,-43.0,-151.61468642811613
0.0,59.0,9.12,-43.79,-173.4710397717452
0.0,59.0,9.16,-43.06,167.47272457112024
0.0,59.0,9.2,-42.3,153.89315004006463
0.0,59.0,9.24,-40.8,133.27602053974002
0.0,59.0,9.28,-39.5,108.12100217183328
0.0,59.0,9.32,-37.85,80.38780192859807
0.0,59.0,9.36,-36.09,50.43993682835577
0.0,59.0,9.4,-36.11,20.124525310795253
0.0,59.0,9.44,-35.8,-9.400370616971815
0.0,59.0,9.48,-34.67,-39.44923949477367
0.0,59.0,9.52,-33.41,-70.41257623672408
0.0,59.0,9.56,-33.36,-105.94685031464564
0.0,59.0,9.6,-35.16,-138.12475130341295
0.0,59.0,9.64,-35.36,-167.65389956403973
0.0,59.0,9.68,-36.18,164.31501195752747
0.0,59.0,9.72,-36.59,142.8575908378245
0.0,59.0,9.76,-36.98,124.17486465728787
0.0,59.0,9.8,-36.58,96.39724612229055
0.0,59.0,9.84,-36.57,66.55012209273409
0.0,59.0,9.88,-36.74,35.69852420293504
0.0,59.0,9.92,-36.4,17.113024607115598
0.0,59.0,9.96,-36.03,-13.489788139771933
0.0,59.0,10.0,-36.17,-48.002895096164266
0.0,59.0,10.04,-36.47,-79.06922626723791
0.0,59.0,10.08,-36.59,-108.30902393764549
0.0,59.0,10.12,-37.75,-135.390134742384
0.0,59.0,10.16,-39.2,-168.26503591623302
0.0,59.0,10.2,-39.63,163.31419445399203
0.0,59.0,10.24,-41.17,136.8729948579555
0.0,59.0,10.28,-42.69,116.23910898919895
0.0,59.0,10.32,-44.98,92.2701319023173
0.0,59.0,10.36,-46.39,74.0001721619243
0.0,59.0,10.4,-45.97,58.796515361629915
0.0,59.0,10.44,-45.67,44.4881792899024
0.0,59.0,10.48,-44.72,23.694706028948918
0.0,59.0,10.52,-44.78,-7.8630398334438345
0.0,59.0,10.56,-45.17,-43.36278504371658
0.0,59.0,10.6,-46.63,-63.77819737598432
0.0,59.0,10.64,-47.97,-85.26554502286736
0.0,59.0,10.68,-49.28,-100.64627225641289
0.0,59.0,10.72,-48.34,-115.93203754195494
0.0,59.0,10.76,-46.92,-136.92072497356537
0.0,59.0,10.8,-46.38,-166.34660089520708
0.0,59.0,10.84,-47.11,161.7297082782354
0.0,59.0,10.88,-47.19,135.71641026398845
0.0,59.0,10.92,-48.42,109.90131449871848
0.0,59.0,10.96,-48.41,84.69907656792199
0.0,59.0,11.0,-49.76,61.162523305954096
0.0,59.0,11.04,-50.56,41.63563115370647
0.0,59.0,11.08,-53.24,26.84384110075334
0.0,59.0,11.12,-52.47,18.774532449878134
0.0,59.0,11.16,-50.74,6.788136441122949
0.0,59.0,11.2,-48.42,-21.164775369954672
0.0,59.0,11.24,-47.69,-56.00443743690915
0.0,59.0,11.28,-47.57,-88.30786953665549
0.0,59.0,11.32,-47.33,-113.22575669418882
0.0,59.0,11.36,-47.27,-145.8318215613131
0.0,59.0,11.4,-48.05,-172.9353955156478
0.0,59.0,11.44,-48.89,155.24223807598062
0.0,59.0,11.48,-49.81,125.2339987143002
0.0,59.0,11.52,-51.59,96.2988714934362
0.0,59.0,11.56,-54.04,79.1383256619053
0.0,59.0,11.6,-55.23,72.98852111284775
0.0,59.0,11.64,-57.78,62.41364048727435
0.0,59.0,11.68,-54.78,58.497517085250905
0.0,59.0,11.72,-52.79,39.34436289360292
0.0,59.0,11.76,-51.06,12.157631193485702
0.0,59.0,11.8,-49.5,-20.599947221636562
0.0,59.0,11.84,-49.3,-50.76161861173132
0.0,59.0,11.88,-47.88,-75.76735539140651
0.0,59.0,11.92,-47.51,-116.39460021225386
0.0,59.0,11.96,-48.43,-146.62774541549032
0.0,59.0,12.0,-50.24,175.5102502289755
0.0,60.0,8.0,-47.25,58.57903591320367
0.0,60.0,8.04,-46.15,24.64966726047695
0.0,60.0,8.08,-47.01,-21.340934788852127
0.0,60.0,8.12,-48.54,-51.54294996521253
0.0,60.0,8.16,-49.77,-87.97995758912832
0.0,60.0,8.2,-53.12,-108.98515365850635
0.0,60.0,8.24,-56.74,-120.57549576618842
0.0,60.0,8.28,-55.65,-103.97585915713388
0.0,60.0,8.32,-52.26,-141.23144441860097
0.0,60.0,8.36,-51.99,-168.8438569454872
0.0,60.0,8.4,-52.81,141.6445534911865
0.0,60.0,8.44,-60.33,120.49442780677175
0.0,60.0,8.48,-67.7,-120.47648268722784
0.0,60.0,8.52,-54.17,-142.64386829368948
0.0,60.0,8.56,-49.72,179.57468256767095
0.0,60.0,8.6,-46.89,141.57030289154497
0.0,60.0,8.64,-46.24,103.66585870083892
0.0,60.0,8.68,-44.9,73.05847189281502
0.0,60.0,8.72,-45.11,41.848120934419434
0.0,60.0,8.76,-45.82,7.0321043584771585
0.0,60.0,8.8,-50.07,-20.795878307160528
0.0,60.0,8.84,-49.17,-20.753448586484136
0.0,60.0,8.88,-48.05,-32.65955263635109
0.0,60.0,8.92,-46.18,-47.32591803043657
0.0,60.0,8.96,-44.98,-78.90590762694582
0.0,60.0,9.0,-43.64,-100.500141676269
0.0,60.0,9.04,-43.75,-126.95612617059368
0.0,60.0,9.08,-42.41,-152.9583541342971
0.0,60.0,9.12,-43.76,-179.43753802696702
0.0,60.0,9.16,-43.92,163.4256326974666
0.0,60.0,9.2,-43.33,155.8226143620169
0.0,60.0,9.24,-41.26,138.2530868963775
0.0,60.0,9.28,-39.47,112.26932546270925
0.0,60.0,9.32,-37.84,82.36542418803185
0.0,60.0,9.36,-36.26,52.72289278104336
0.0,60.0,9.4,-36.08,23.542191730120127
0.0,60.0,9.44,-35.64,-6.51664901754168
0.0,60.0,9.48,-34.42,-39.23350938818714
0.0,60.0,9.52,-33.28,-71.6692330318746
0.0,60.0,9.56,-33.43,-107.10986177791264
0.0,60.0,9.6,-35.24,-140.07877513927787
0.0,60.0,9.64,-35.86,-170.9397395623209
0.0,60.0,9.68,-37.03,162.23458576495014
0.0,60.0,9.72,-37.74,146.5549421209482
0.0,60.0,9.76,-37.46,129.86822977164448
0.0,60.0,9.8,-36.66,101.37174743444554
0.0,60.0,9.84,-36.26,68.63063111077544
0.0,60.0,9.88,-36.4,36.85341947488279
0.0,60.0,9.92,-36.29,17.10272385228328
0.0,60.0,9.96,-36.21,-13.376289465584815
0.0,60.0,10.0,-36.32,-46.244348739331855
0.0,60.0,10.04,-36.64,-77.5648569000301
0.0,60.0,10.08,-36.38,-108.86279017482325
0.0,60.0,10.12,-38.03,-139.3773893995364
0.0,60.0,10.16,-39.82,-170.33355278111526
0.0,60.0,10.2,-40.81,164.04859928034472
0.0,60.0,10.24,-41.99,138.92812740306303
0.0,60.0,10.28,-43.11,119.62947796654134
0.0,60.0,10.32,-44.92,96.666890855367
0.0,60.0,10.36,-46.11,75.82283884713956
0.0,60.0,10.4,-45.67,57.71830154212719
0.0,60.0,10.44,-45.66,42.40502647023522
0.0,60.0,10.48,-45.2,22.656299421202593
0.0,60.0,10.52,-45.16,-10.734206339694635
0.0,60.0,10.56,-45.85,-40.410735187426205
0.0,60.0,10.6,-47.03,-61.27038351647468
0.0,60.0,10.64,-47.72,-77.9434353670976
0.0,60.0,10.68,-48.83,-97.83153463016299
0.0,60.0,10.72,-48.56,-119.98571351297338
0.0,60.0,10.76,-47.27,-139.48522092300504
0.0,60.0,10.8,-46.62,-167.0324112365401
0.0,60.0,10.84,-47.57,164.92946382773047
0.0,60.0,10.88,-48.05,138.86614541878282
0.0,60.0,10.92,-48.4,114.77924486831094
0.0,60.0,10.96,-48.45,87.81056078671767
0.0,60.0,11.0,-49.33,61.24049116931754
0.0,60.0,11.04,-50.99,38.239645787092016
0.0,60.0,11.08,-54.24,31.93266567901776
0.0,60.0,11.12,-51.84,23.76129293628741
0.0,60.0,11.16,-50.12,4.894868990860659
0.0,60.0,11.2,-48.9,-21.285162842898576
0.0,60.0,11.24,-48.16,-55.15307330931072
0.0,60.0,11.28,-47.8,-84.56758724126786
0.0,60.0,11.32,-48.05,-110.84535752648804
0.0,60.0,11.36,-47.39,-142.29474828907374
0.0,60.0,11.4,-47.79,-172.71832906554138
0.0,60.0,11.44,-48.76,155.62606876314823
0.0,60.0,11.48,-50.36,128.03244094993448
0.0,60.0,11.52,-51.7,102.50630984546386
0.0,60.0,11.56,-54.62,87.35368154491228
0.0,60.0,11.6,-56.57,80.99771124220617
0.0,60.0,11.64,-56.29,70.95800016789933
0.0,60.0,11.68,-54.19,58.13136136670874
0.0,60.0,11.72,-51.71,41.64266453497327
0.0,60.0,11.76,-50.54,12.521369765619701
0.0,60.0,11.8,-49.95,-22.046219829574333
0.0,60.0,11.84,-48.86,-53.81748787081798
0.0,60.0,11.88,-48.37,-78.79366964027022
0.0,60.0,11.92,-47.76,-112.37728021576989
0.0,60.0,11.96,-48.39,-148.8608635119927
0.0,60.0,12.0,-50.58,178.9449193530046
0.0,61.0,8.0,-47.22,58.84420247592344
0.0,61.0,8.04,-46.39,25.004802247117386
0.0,61.0,8.08,-47.59,-15.251718353034276
0.0,61.0,8.12,-48.49,-47.135458175386134
0.0,61.0,8.16,-49.14,-87.0090769156765
0.0,61.0,8.2,-53.37,-110.57178638667912
0.0,61.0,8.24,-55.82,-127.46492337753956
0.0,61.0,8.28,-56.62,-109.22458220297307
0.0,61.0,8.32,-53.16,-141.7631015279292
0.0,61.0,8.36,-50.59,-171.66612408221917
0.0,61.0,8.4,-52.75,136.04693770000878
0.0,61.0,8.44,-60.21,66.91843522768546
0.0,61.0,8.48,-61.64,-107.10561412966614
0.0,61.0,8.52,-53.06,-144.24261290847326
0.0,61.0,8.56,-49.97,176.3200337032499
0.0,61.0,8.6,-46.68,143.84071835533814
0.0,61.0,8.64,-46.23,101.10050304563644
0.0,61.0,8.68,-45.65,70.54442482301373
0.0,61.0,8.72,-45.81,37.547118967951434
0.0,61.0,8.76,-47.22,6.779105194335996
0.0,61.0,8.8,-50.41,-8.246463371531334
0.0,61.0,8.84,-48.74,-10.635293739658598
0.0,61.0,8.88,-47.41,-31.849688590588467
0.0,61.0,8.92,-46.27,-48.27523909410997
0.0,61.0,8.96,-44.87,-77.34445405129522
0.0,61.0,9.0,-43.15,-97.8615347226602
0.0,61.0,9.04,-43.2,-128.64261488550454
0.0,61.0,9.08,-42.4,-157.3503446514526
0.0,61.0,9.12,-44.66,175.5828880801303
0.0,61.0,9.16,-45.33,165.66679532594208
0.0,61.0,9.2,-44.25,161.74438859786363
0.0,61.0,9.24,-41.33,141.92227269165087
0.0,61.0,9.28,-39.64,114.02559767893918
0.0,61.0,9.32,-38.05,84.39435329861182
0.0,61.0,9.36,-36.28,55.936912985804916
0.0,61.0,9.4,-35.93,25.99108403595034
0.0,61.0,9.44,-35.29,-6.687252552249487
0.0,61.0,9.48,-34.16,-40.92521315221658
0.0,61.0,9.52,-33.32,-74.17244488621498
0.0,61.0,9.56,-33.79,-110.08252111639189
0.0,61.0,9.6,-36.05,-143.12757099130098
0.0,61.0,9.64,-36.91,-170.4988428902808
0.0,61.0,9.68,-37.98,167.6823082144689
0.0,61.0,9.72,-37.95,152.3571482498597
0.0,61.0,9.76,-37.31,134.72303046178075
0.0,61.0,9.8,-36.51,103.47061968808109
0.0,61.0,9.84,-36.21,69.22043506802213
0.0,61.0,9.88,-36.66,37.29391299613454
0.0,61.0,9.92,-36.48,18.40876215290297
0.0,61.0,9.96,-36.29,-12.212893594664548
0.0,61.0,10.0,-36.31,-44.71839531118349
0.0,61.0,10.04,-36.62,-79.21156520279925
0.0,61.0,10.08,-36.74,-110.8975513031525
0.0,61.0,10.12,-38.92,-139.49015942629057
0.0,61.0,10.16,-40.71,-167.04556682574497
0.0,61.0,10.2,-41.61,167.9033312220205
0.0,61.0,10.24,-42.01,144.92447023825122
0.0,61.0,10.28,-43.34,124.1436838756213
0.0,61.0,10.32,-45.51,100.0092041635273
0.0,61.0,10.36,-45.98,79.60836861009572
0.0,61.0,10.4,-46.0,59.76880404939339
0.0,61.0,10.44,-45.73,40.86640619184778
0.0,61.0,10.48,-45.63,20.75242376298824
0.0,61.0,10.52,-46.34,-6.946404892821829
0.0,61.0,10.56,-46.33,-34.236091155285095
0.0,61.0,10.6,-47.31,-55.700546637891506
0.0,61.0,10.64,-47.98,-77.14978186126392
0.0,61.0,10.68,-49.04,-100.3674697807406
0.0,61.0,10.72,-49.27,-117.4304703577463
0.0,61.0,10.76,-48.07,-136.16819960142368
0.0,61.0,10.8,-47.34,-165.45688970936246
0.0,61.0,10.84,-47.87,166.37166023097714
0.0,61.0,10.88,-48.31,145.430302792638
0.0,61.0,10.92,-48.23,116.6104202421881
0.0,61.0,10.96,-48.68,90.72786574648335
0.0,61.0,11.0,-49.51,61.07538429889648
0.0,61.0,11.04,-51.14,41.00963956468713
0.0,61.0,11.08,-53.61,31.966202419469024
0.0,61.0,11.12,-52.78,24.690917146544663
0.0,61.0,11.16,-50.87,3.8468615671500386
0.0,61.0,11.2,-49.37,-20.459410812440424
0.0,61.0,11.24,-48.52,-55.55646024149387
0.0,61.0,11.28,-47.73,-83.70009671147615
0.0,61.0,11.32,-47.82,-112.89617016222952
0.0,61.0,11.36,-47.38,-142.74297792824865
0.0,61.0,11.4,-48.08,-171.7838500211033
0.0,61.0,11.44,-49.46,157.07811850078977
0.0,61.0,11.48,-50.27,129.9308002050019
0.0,61.0,11.52,-51.83,101.98563383726365
0.0,61.0,11.56,-53.77,82.73357435757556
0.0,61.0,11.6,-56.43,74.45798656448105
0.0,61.0,11.64,-56.45,86.62426291429885
0.0,61.0,11.68,-53.6,65.70620426362612
0.0,61.0,11.72,-51.39,44.35761975565684
0.0,61.0,11.76,-49.93,9.191866559978688
0.0,61.0,11.8,-49.55,-22.329957039862123
0.0,61.0,11.84,-49.85,-52.36005755571025
0.0,61.0,11.88,-48.84,-75.09671061163309
0.0,61.0,11.92,-48.93,-113.42260947363125
0.0,61.0,11.96,-49.97,-143.77267444826418
0.0,61.0,12.0,-50.97,-179.92177803140444
0.0,62.0,8.0,-47.68,59.2194530314695
0.0,62.0,8.04,-47.4,25.570200099792388
0.0,62.0,8.08,-47.7,-12.550244127297894
0.0,62.0,8.12,-47.36,-48.808516323312
0.0,62.0,8.16,-48.68,-90.85840091335723
0.0,62.0,8.2,-53.23,-120.55649794769954
0.0,62.0,8.24,-58.36,-123.72779207878456
0.0,62.0,8.28,-56.31,-115.04680951166117
0.0,62.0,8.32,-51.8,-138.99110055502004
0.0,62.0,8.36,-50.22,178.92519846635028
0.0,62.0,8.4,-54.86,117.67997350986742
0.0,62.0,8.44,-61.87,41.63245053334083
0.0,62.0,8.48,-58.03,-117.79605526302294
0.0,62.0,8.52,-53.83,-158.43275236777268
0.0,62.0,8.56,-50.12,176.2223014466865
0.0,62.0,8.6,-47.56,140.01316466610834
0.0,62.0,8.64,-47.36,97.72298375848611
0.0,62.0,8.68,-46.55,75.88503310204855
0.0,62.0,8.72,-46.8,42.59694447733171
0.0,62.0,8.76,-47.66,16.09577777940594
0.0,62.0,8.8,-49.55,-0.48515472030771206
0.0,62.0,8.84,-48.56,-12.941711808005659
0.0,62.0,8.88,-47.89,-29.66826387315717
0.0,62.0,8.92,-46.52,-43.73411245513817
0.0,62.0,8.96,-44.45,-76.20308553858312
0.0,62.0,9.0,-42.94,-99.76313444125952
0.0,62.0,9.04,-43.33,-130.98551196905686
0.0,62.0,9.08,-43.36,-161.63090021222342
0.0,62.0,9.12,-45.72,175.51268417247854
0.0,62.0,9.16,-45.69,169.62884707431513
0.0,62.0,9.2,-44.23,163.71973959040878
0.0,62.0,9.24,-41.53,143.76237626797115
0.0,62.0,9.28,-39.89,116.92810130826527
0.0,62.0,9.32,-38.04,89.38824751755779
0.0,62.0,9.36,-35.89,57.843366822010225
0.0,62.0,9.4,-35.37,24.60902653581361
0.0,62.0,9.44,-35.11,-9.616503482896729
0.0,62.0,9.48,-34.43,-43.95226050575203
0.0,62.0,9.52,-33.95,-76.65970503299094
0.0,62.0,9.56,-34.67,-111.04282500173225
0.0,62.0,9.6,-37.04,-140.53651380198613
0.0,62.0,9.64,-37.48,-166.27132561887328
0.0,62.0,9.68,-38.14,172.17460825272082
0.0,62.0,9.72,-37.89,156.3035531875489
0.0,62.0,9.76,-37.15,135.92655938781726
0.0,62.0,9.8,-36.64,104.63505437906804
0.0,62.0,9.84,-36.24,70.30890739589837
0.0,62.0,9.88,-36.61,37.4424864597155
0.0,62.0,9.92,-36.34,18.345615558329087
0.0,62.0,9.96,-36.32,-13.673300424597391
0.0,62.0,10.0,-36.73,-48.7946908174558
0.0,62.0,10.04,-37.46,-81.22629143510481
0.0,62.0,10.08,-37.8,-110.34814933233932
0.0,62.0,10.12,-39.6,-135.6869748198292
0.0,62.0,10.16,-40.99,-163.564645633743
0.0,62.0,10.2,-41.39,171.88105462420106
0.0,62.0,10.24,-42.44,145.54484174671327
0.0,62.0,10.28,-43.56,127.58930958140472
0.0,62.0,10.32,-44.82,104.3200104058806
0.0,62.0,10.36,-45.96,80.7951823768676
0.0,62.0,10.4,-45.97,55.01985938729364
0.0,62.0,10.44,-46.56,39.06960747697559
0.0,62.0,10.48,-46.28,24.59725464812911
0.0,62.0,10.52,-45.88,-2.836128757903727
0.0,62.0,10.56,-46.36,-33.0089189974793
0.0,62.0,10.6,-46.61,-58.0929135985143
0.0,62.0,10.64,-47.77,-74.41869544097848
0.0,62.0,10.68,-49.48,-102.99817541976188
0.0,62.0,10.72,-49.69,-115.55397940586022
0.0,62.0,10.76,-48.45,-132.01119933866212
0.0,62.0,10.8,-47.42,-158.27076328528182
0.0,62.0,10.84,-47.76,172.5464232095049
0.0,62.0,10.88,-47.91,144.3472113026157
0.0,62.0,10.92,-47.88,119.64473863534162
0.0,62.0,10.96,-48.67,91.18044444946165
0.0,62.0,11.0,-49.15,66.10447165650199
0.0,62.0,11.04,-51.47,36.358158145585925
0.0,62.0,11.08,-54.61,33.66440031796578
0.0,62.0,11.12,-53.56,24.629769868542585
0.0,62.0,11.16,-51.07,8.581052119398052
0.0,62.0,11.2,-49.05,-16.530122074587915
0.0,62.0,11.24,-48.11,-50.9248255853739
0.0,62.0,11.28,-48.16,-82.29532542598353
0.0,62.0,11.32,-48.16,-108.44571367842288
0.0,62.0,11.36,-48.39,-140.42773144385473
0.0,62.0,11.4,-49.24,-169.26073025857826
0.0,62.0,11.44,-49.67,160.16657486944482
0.0,62.0,11.48,-50.12,128.5849265133266
0.0,62.0,11.52,-51.6,102.84154196224203
0.0,62.0,11.56,-56.22,79.16306755895872
0.0,62.0,11.6,-57.8,85.40116801166299
0.0,62.0,11.64,-56.1,73.0011719254478
0.0,62.0,11.68,-53.4,64.5315559504474
0.0,62.0,11.72,-51.91,43.18075073399135
0.0,62.0,11.76,-50.81,3.2837817919387766
0.0,62.0,11.8,-50.59,-25.037331765615527
0.0,62.0,11.84,-49.32,-51.64340564834469
0.0,62.0,11.88,-48.58,-75.70380767748165
0.0,62.0,11.92,-48.88,-115.57844091405015
0.0,62.0,11.96,-50.07,-143.61680430035295
0.0,62.0,12.0,-51.03,-178.81407244905702
0.0,63.0,8.0,-48.09,62.79113351615021
0.0,63.0,8.04,-46.98,26.39738328020293
0.0,63.0,8.08,-46.75,-14.519001420339897
0.0,63.0,8.12,-47.36,-50.80647407120211
0.0,63.0,8.16,-48.81,-95.7489857772196
0.0,63.0,8.2,-53.48,-125.13026454286667
0.0,63.0,8.24,-56.72,-120.50962951923712
0.0,63.0,8.28,-55.87,-112.02503079806532
0.0,63.0,8.32,-51.71,-146.90696915052936
0.0,63.0,8.36,-51.63,170.53742122012574
0.0,63.0,8.4,-57.45,116.63631757559813
0.0,63.0,8.44,-67.26,-59.551804321972405
0.0,63.0,8.48,-57.63,-141.35420251841708
0.0,63.0,8.52,-54.59,-168.36179638630261
0.0,63.0,8.56,-51.31,171.85841877361239
0.0,63.0,8.6,-48.41,136.94321975989334
0.0,63.0,8.64,-48.56,104.92987078285154
0.0,63.0,8.68,-46.76,80.75222640775192
0.0,63.0,8.72,-46.76,48.27978311662508
0.0,63.0,8.76,-47.16,18.10332762666813
0.0,63.0,8.8,-49.33,-4.328454401362743
0.0,63.0,8.84,-48.9,-10.840719872772002
0.0,63.0,8.88,-47.67,-26.453993268056408
0.0,63.0,8.92,-45.89,-45.177644146570074
0.0,63.0,8.96,-44.43,-77.43163189336737
0.0,63.0,9.0,-42.77,-100.64116507778037
0.0,63.0,9.04,-43.93,-132.62546052486624
0.0,63.0,9.08,-44.09,-161.089619039167
0.0,63.0,9.12,-46.24,179.48695079849253
0.0,63.0,9.16,-46.31,171.45064625969846
0.0,63.0,9.2,-44.94,166.69547891758435
0.0,63.0,9.24,-41.98,147.62777768507985
0.0,63.0,9.28,-39.65,122.0654280485915
0.0,63.0,9.32,-37.38,90.8325154790822
0.0,63.0,9.36,-35.34,55.72880434864676
0.0,63.0,9.4,-35.36,21.470752706869618
0.0,63.0,9.44,-35.47,-13.48165501884224
0.0,63.0,9.48,-35.27,-46.50591636388323
0.0,63.0,9.52,-34.83,-75.4588338044785
0.0,63.0,9.56,-35.32,-107.78056647598828
0.0,63.0,9.6,-37.37,-137.69603686302415
0.0,63.0,9.64,-37.74,-163.01675915587347
0.0,63.0,9.68,-38.16,174.79475745099768
0.0,63.0,9.72,-37.97,158.1737557534289
0.0,63.0,9.76,-37.23,137.47684627700957
0.0,63.0,9.8,-36.34,105.31318479200752
0.0,63.0,9.84,-36.14,70.10896568609377
0.0,63.0,9.88,-36.49,36.334122755525875
0.0,63.0,9.92,-36.45,15.582501895760185
0.0,63.0,9.96,-36.86,-16.36860978331826
0.0,63.0,10.0,-37.51,-49.86699105564733
0.0,63.0,10.04,-38.41,-78.13328669549213
0.0,63.0,10.08,-38.37,-106.6748002554286
0.0,63.0,10.12,-39.88,-132.77670174622986
0.0,63.0,10.16,-41.06,-159.98840953351404
0.0,63.0,10.2,-41.58,174.06756210477647
0.0,63.0,10.24,-42.37,151.89816995373428
0.0,63.0,10.28,-43.25,131.0686160370035
0.0,63.0,10.32,-44.77,104.84239639983036
0.0,63.0,10.36,-45.95,80.42426021402378
0.0,63.0,10.4,-46.48,56.56876392508538
0.0,63.0,10.44,-47.03,43.980412292419246
0.0,63.0,10.48,-46.75,31.265049904804233
0.0,63.0,10.52,-46.1,-3.7010617980827774
0.0,63.0,10.56,-46.2,-35.41706948326892
0.0,63.0,10.6,-47.53,-55.27889268574468
0.0,63.0,10.64,-47.83,-73.11129054912101
0.0,63.0,10.68,-49.89,-101.26244212819768
0.0,63.0,10.72,-50.47,-119.57408474047782
0.0,63.0,10.76,-48.49,-126.19265681409796
0.0,63.0,10.8,-47.41,-154.80352464112383
0.0,63.0,10.84,-47.6,172.50956261967696
0.0,63.0,10.88,-47.88,148.89200409725322
0.0,63.0,10.92,-47.26,119.71912271649367
0.0,63.0,10.96,-48.26,89.62522285707576
0.0,63.0,11.0,-49.59,59.71739417399957
0.0,63.0,11.04,-52.71,37.923958792860866
0.0,63.0,11.08,-55.81,36.93066506024294
0.0,63.0,11.12,-53.3,37.83490860912614
0.0,63.0,11.16,-50.96,12.575028374176869
0.0,63.0,11.2,-49.0,-18.649173330222574
0.0,63.0,11.24,-48.43,-51.67029116876581
0.0,63.0,11.28,-49.15,-84.4056883460335
0.0,63.0,11.32,-48.67,-105.13705624602878
