# --- TEST-START ---
# CONFIG_JSON: {"name":"Custom 2D Slice","mode":"custom","polarization":"vertical","sweep":{"start_ghz":2.0,"stop_ghz":18.0,"points":51,"format":"MAG","power_dbm":0.0},"grid":{"phi_step_deg":null,"theta_step_deg":null,"custom_axis":"phi","custom_angle_deg":0.0,"custom_step_deg":1.0},"plot_options":{"title":"Live Pattern","grid":false,"y_limits":[-60.0,0.0],"do_not_modify_vna":false},"created_local":"2026-04-15 14:16:48","created_utc":"2026-04-15T18:16:48.767410Z"}
# META: vna=VNAController
# META: positioner=SerialController
# META: polarization=vertical
Phi (deg),Theta (deg),Frequency (GHz),Magnitude (dB),Phase (deg)
0.0,188.0,8.08,-74.07,167.47576797874208
0.0,188.0,8.4,-73.86,78.78193136270662
0.0,188.0,8.72,-75.74,136.35345200869108
0.0,188.0,9.04,-83.52,-115.69266289925565
0.0,188.0,9.36,-69.29,0.9900389101344638
0.0,188.0,9.68,-76.22,168.64390005049952
0.0,188.0,10.0,-80.63,-76.55486602278239
0.0,188.0,10.32,-69.84,-177.20500743129347
0.0,188.0,10.64,-75.88,168.75812523031755
0.0,188.0,10.96,-84.38,11.487491841792215
0.0,188.0,11.28,-74.59,157.51285301689455
0.0,188.0,11.6,-72.14,-62.87814522284953
0.0,188.0,11.92,-77.07,-94.33150722487348
0.0,188.0,12.24,-72.31,-121.40969411769713
0.0,188.0,12.56,-81.16,34.0775035026221
0.0,188.0,12.88,-72.75,-116.78356569799439
0.0,188.0,13.2,-74.87,160.1162025233551
0.0,188.0,13.52,-74.83,50.44383737474184
0.0,188.0,13.84,-72.31,-179.2813083678513
0.0,188.0,14.16,-74.03,52.78496374648863
0.0,188.0,14.48,-73.39,167.039937157879
0.0,188.0,14.8,-68.07,177.9230034151969
0.0,188.0,15.12,-74.6,-21.80695715248647
0.0,188.0,15.44,-69.86,-178.9482732607057
0.0,188.0,15.76,-69.71,-3.2890220024550483
0.0,188.0,16.08,-73.77,141.94835912311598
0.0,188.0,16.4,-76.12,92.56315508384665
0.0,188.0,16.72,-82.83,-138.96198255769835
0.0,188.0,17.04,-75.59,179.13000079625786
0.0,188.0,17.36,-103.05,-1.178245406145263
0.0,188.0,17.68,-81.02,-84.16525014439499
0.0,188.0,18.0,-74.0,-169.6875289346005
0.0,189.0,2.0,-70.93,-3.1074183842039833
0.0,189.0,2.32,-74.96,109.32759221386233
0.0,189.0,2.64,-73.35,-144.19256216842717
0.0,189.0,2.96,-82.05,-167.31263102759067
0.0,189.0,3.28,-80.06,-129.99292442014965
0.0,189.0,3.6,-72.41,159.33888770433586
0.0,189.0,3.92,-77.05,166.8812909298325
0.0,189.0,4.24,-81.91,-116.73989513308365
0.0,189.0,4.56,-85.04,-86.58142505388838
0.0,189.0,4.88,-82.35,-1.959227077740049
0.0,189.0,5.2,-82.23,87.57093220609282
0.0,189.0,5.52,-80.22,101.89054961105431
0.0,189.0,5.84,-82.65,-148.22547823631206
0.0,189.0,6.16,-74.38,62.432361529258756
0.0,189.0,6.48,-75.95,167.15018594775407
0.0,189.0,6.8,-67.8,149.83067338008692
0.0,189.0,7.12,-73.61,163.8079810991048
0.0,189.0,7.44,-83.33,-161.33719903722877
0.0,189.0,7.76,-80.63,-30.60295721358745
0.0,189.0,8.08,-84.66,85.93460948478628
0.0,189.0,8.4,-74.01,101.48006381221987
0.0,189.0,8.72,-73.63,-121.35037973158575
0.0,189.0,9.04,-73.36,-152.29490370985505
0.0,189.0,9.36,-73.62,29.7234606248669
0.0,189.0,9.68,-70.92,168.9583981075367
0.0,189.0,10.0,-81.85,-129.90985029206738
0.0,189.0,10.32,-72.33,-152.67362219073382
0.0,189.0,10.64,-77.5,179.01581372712187
0.0,189.0,10.96,-74.05,48.95467174514344
0.0,189.0,11.28,-74.9,108.4172668884567
0.0,189.0,11.6,-78.95,-155.36092823248453
0.0,189.0,11.92,-79.95,136.7288096609751
0.0,189.0,12.24,-83.82,11.540171982282489
0.0,189.0,12.56,-73.05,28.43561145114608
0.0,189.0,12.88,-75.73,-140.27089198930074
0.0,189.0,13.2,-98.5,112.93251242539678
0.0,189.0,13.52,-80.24,56.60028339660931
0.0,189.0,13.84,-79.03,89.15281513855183
0.0,189.0,14.16,-77.59,101.81055752967954
0.0,189.0,14.48,-72.08,115.41928860845854
0.0,189.0,14.8,-72.71,145.9923552364456
0.0,189.0,15.12,-76.35,-9.33888019538444
0.0,189.0,15.44,-72.57,-146.87802954535982
0.0,189.0,15.76,-73.42,95.38395606364448
0.0,189.0,16.08,-69.84,162.8821578815495
0.0,189.0,16.4,-79.47,89.84586577334578
0.0,189.0,16.72,-79.45,-153.9438189969501
0.0,189.0,17.04,-80.33,-63.86044953616442
0.0,189.0,17.36,-84.24,136.32204191870107
0.0,189.0,17.68,-78.34,88.96289332528973
0.0,189.0,18.0,-84.9,125.22775268326806
0.0,190.0,2.0,-72.75,18.208688902663766
0.0,190.0,2.32,-88.59,-56.33391810507744
0.0,190.0,2.64,-80.28,179.93706721568628
0.0,190.0,2.96,-73.77,152.6149069507106
0.0,190.0,3.28,-90.68,43.09299246860901
0.0,190.0,3.6,-73.15,-138.68213733972414
0.0,190.0,3.92,-79.24,-133.72147983569542
0.0,190.0,4.24,-79.62,-129.12131856329157
0.0,190.0,4.56,-81.27,-158.44878680552594
0.0,190.0,4.88,-77.97,84.28793893213471
0.0,190.0,5.2,-90.81,139.4758492380501
0.0,190.0,5.52,-76.84,142.8991803351836
0.0,190.0,5.84,-84.12,-154.87524504311565
0.0,190.0,6.16,-79.79,153.62703807276512
0.0,190.0,6.48,-74.04,159.99422943739293
0.0,190.0,6.8,-69.77,178.25226624070427
0.0,190.0,7.12,-80.25,115.75558892118964
0.0,190.0,7.44,-81.67,-23.778062301757267
0.0,190.0,7.76,-71.44,-116.09326013045248
0.0,190.0,8.08,-75.61,125.03673673976786
0.0,190.0,8.4,-79.64,-78.42540542993673
0.0,190.0,8.72,-78.63,148.54015484557848
0.0,190.0,9.04,-73.5,-158.19533969488575
0.0,190.0,9.36,-76.58,138.42299266026825
0.0,190.0,9.68,-72.18,137.87791143618415
0.0,190.0,10.0,-79.4,-156.1004049934111
0.0,190.0,10.32,-73.32,158.5328372195235
0.0,190.0,10.64,-71.88,-139.6881035316371
0.0,190.0,10.96,-81.81,-70.20220042156076
0.0,190.0,11.28,-76.33,57.670794156933084
0.0,190.0,11.6,-85.5,-158.39857026682452
0.0,190.0,11.92,-76.84,-138.54858916110746
0.0,190.0,12.24,-75.78,132.07320357412473
0.0,190.0,12.56,-79.3,-12.85655354771509
0.0,190.0,12.88,-77.94,-44.588111614753934
0.0,190.0,13.2,-79.89,-126.68743433424765
0.0,190.0,13.52,-70.99,112.41732701047441
0.0,190.0,13.84,-80.72,130.16941659196155
0.0,190.0,14.16,-72.8,76.23038661722794
0.0,190.0,14.48,-86.01,45.23203619528107
0.0,190.0,14.8,-75.03,149.4999632505864
0.0,190.0,15.12,-69.78,21.23827054138182
0.0,190.0,15.44,-68.22,-149.45580613170628
0.0,190.0,15.76,-69.09,43.469152581159236
0.0,190.0,16.08,-78.13,178.35870802629591
0.0,190.0,16.4,-76.75,56.76903112157899
0.0,190.0,16.72,-85.61,-168.47047273169068
0.0,190.0,17.04,-79.24,56.92695391071294
0.0,190.0,17.36,-71.17,131.77827343332146
0.0,190.0,17.68,-77.41,-67.35057720577899
0.0,190.0,18.0,-72.34,-117.33309181280703
0.0,191.0,2.0,-70.23,40.449986463988765
0.0,191.0,2.32,-70.4,-72.78097542325418
0.0,191.0,2.64,-75.05,-126.14540286772565
0.0,191.0,2.96,-72.96,9.895674571629025
0.0,191.0,3.28,-78.36,-82.49379527178715
0.0,191.0,3.6,-73.99,-73.97041401041488
0.0,191.0,3.92,-73.6,91.24298459492786
0.0,191.0,4.24,-74.72,-54.90022816556434
0.0,191.0,4.56,-91.17,140.51955261503707
0.0,191.0,4.88,-81.63,42.89160214241062
0.0,191.0,5.2,-73.11,-146.35779943827447
0.0,191.0,5.52,-75.96,94.19349684261722
0.0,191.0,5.84,-79.87,-138.76952593667195
0.0,191.0,6.16,-79.64,2.6346988404358465
0.0,191.0,6.48,-71.56,158.70893626308595
0.0,191.0,6.8,-69.38,176.9059423055593
0.0,191.0,7.12,-82.32,54.41862987557189
0.0,191.0,7.44,-76.09,-177.76486154830744
0.0,191.0,7.76,-77.72,142.2110242679249
0.0,191.0,8.08,-76.03,-177.3123243470476
0.0,191.0,8.4,-75.33,137.7799665825665
0.0,191.0,8.72,-73.55,-88.36163712670103
0.0,191.0,9.04,-77.31,84.66303702788609
0.0,191.0,9.36,-80.85,-49.05503503494586
0.0,191.0,9.68,-72.92,144.27375355916817
0.0,191.0,10.0,-79.94,-124.62293723386368
0.0,191.0,10.32,-82.0,-41.68538251134665
0.0,191.0,10.64,-72.9,121.10585187840404
0.0,191.0,10.96,-71.34,11.193951268175544
0.0,191.0,11.28,-75.22,132.3837527159732
0.0,191.0,11.6,-71.19,-175.15847999310233
0.0,191.0,11.92,-76.3,-163.4562990456473
0.0,191.0,12.24,-69.78,51.35537230945967
0.0,191.0,12.56,-75.51,95.6753107407844
0.0,191.0,12.88,-80.47,169.0294701565944
0.0,191.0,13.2,-79.51,-84.81097724687278
0.0,191.0,13.52,-92.66,25.308803756345878
0.0,191.0,13.84,-78.1,112.72783011882339
0.0,191.0,14.16,-72.3,97.98197853594885
0.0,191.0,14.48,-75.27,111.52655325378532
0.0,191.0,14.8,-70.37,176.32227549332148
0.0,191.0,15.12,-70.04,15.353444050216236
0.0,191.0,15.44,-70.36,-173.4571244500718
0.0,191.0,15.76,-64.63,55.7934732821273
0.0,191.0,16.08,-70.6,142.61194759820017
0.0,191.0,16.4,-73.08,-71.59156730337752
0.0,191.0,16.72,-78.14,159.98100432035878
0.0,191.0,17.04,-73.4,-142.20687384196538
0.0,191.0,17.36,-73.33,137.34986790711605
0.0,191.0,17.68,-76.91,158.9999811815366
0.0,191.0,18.0,-73.87,-23.031191671795845
0.0,192.0,2.0,-74.12,28.853197730556115
0.0,192.0,2.32,-77.36,39.37568346513167
0.0,192.0,2.64,-71.46,-170.04400768217147
0.0,192.0,2.96,-75.55,45.832766567135266
0.0,192.0,3.28,-114.52,13.838452230218216
0.0,192.0,3.6,-72.82,-148.81105993408192
0.0,192.0,3.92,-79.15,112.65769393917091
0.0,192.0,4.24,-73.9,-88.60107290330602
0.0,192.0,4.56,-79.7,-128.92854015570273
0.0,192.0,4.88,-76.86,83.41597105658208
0.0,192.0,5.2,-70.75,168.75804391710858
0.0,192.0,5.52,-78.32,71.42891955854238
0.0,192.0,5.84,-71.45,57.45356287693152
0.0,192.0,6.16,-89.02,134.0089798945727
0.0,192.0,6.48,-74.06,144.6854598633505
0.0,192.0,6.8,-70.47,165.49845841831447
0.0,192.0,7.12,-74.36,-129.224231386405
0.0,192.0,7.44,-76.48,93.3799972042954
0.0,192.0,7.76,-83.01,-61.53004128704343
0.0,192.0,8.08,-72.0,154.44265519076768
0.0,192.0,8.4,-74.83,103.86394129552532
0.0,192.0,8.72,-73.57,147.03865213729478
0.0,192.0,9.04,-91.75,-136.5160058199605
0.0,192.0,9.36,-72.03,-35.62151944325175
0.0,192.0,9.68,-74.2,137.69911294134425
0.0,192.0,10.0,-71.32,-172.8587307776303
0.0,192.0,10.32,-72.72,-171.5432639448332
0.0,192.0,10.64,-72.76,118.66949030731584
0.0,192.0,10.96,-71.36,-17.561188488127026
0.0,192.0,11.28,-69.86,178.30851820395654
0.0,192.0,11.6,-75.09,-147.61108236875145
0.0,192.0,11.92,-74.81,-154.70218943763854
0.0,192.0,12.24,-84.55,84.17663261527319
0.0,192.0,12.56,-76.39,163.21056068730982
0.0,192.0,12.88,-72.15,12.300860475557036
0.0,192.0,13.2,-83.06,173.55403535621485
0.0,192.0,13.52,-74.32,69.90581082457204
0.0,192.0,13.84,-87.67,-152.055379932373
0.0,192.0,14.16,-73.99,109.74399608625795
0.0,192.0,14.48,-73.52,107.39339473026028
0.0,192.0,14.8,-69.76,121.43100906792057
0.0,192.0,15.12,-70.16,-30.553936938920632
0.0,192.0,15.44,-68.93,177.62209590311048
0.0,192.0,15.76,-80.52,83.03709732141003
0.0,192.0,16.08,-79.62,160.1561303045911
0.0,192.0,16.4,-74.3,61.233025219557106
0.0,192.0,16.72,-76.28,135.3208705741671
0.0,192.0,17.04,-72.84,-57.7887801840347
0.0,192.0,17.36,-72.11,121.54194979817332
0.0,192.0,17.68,-73.95,134.18403186521815
0.0,192.0,18.0,-74.69,111.04354713708669
0.0,193.0,2.0,-70.9,33.73543302503248
0.0,193.0,2.32,-77.78,-11.108633566949075
0.0,193.0,2.64,-73.4,-146.80048101651457
0.0,193.0,2.96,-77.77,142.1941956242895
0.0,193.0,3.28,-73.89,-120.34711674530324
0.0,193.0,3.6,-71.24,150.42364028175604
0.0,193.0,3.92,-78.59,-167.8483185508874
0.0,193.0,4.24,-79.95,-156.06529791710076
0.0,193.0,4.56,-77.02,10.275473460737706
0.0,193.0,4.88,-73.31,-3.778717066610307
0.0,193.0,5.2,-78.58,165.4540684036758
0.0,193.0,5.52,-87.15,-175.69655852656348
0.0,193.0,5.84,-81.24,63.25677346119078
0.0,193.0,6.16,-78.12,-53.23690804579362
0.0,193.0,6.48,-68.08,148.27033841891765
0.0,193.0,6.8,-72.74,175.51541319776217
0.0,193.0,7.12,-80.22,136.27272896468645
0.0,193.0,7.44,-79.02,60.819817281592286
0.0,193.0,7.76,-79.88,-42.553840277105394
0.0,193.0,8.08,-75.02,102.36501636641181
0.0,193.0,8.4,-84.26,43.46649724185293
0.0,193.0,8.72,-85.41,88.12489897674772
0.0,193.0,9.04,-80.49,-166.87961026119913
0.0,193.0,9.36,-76.4,113.05128913305626
0.0,193.0,9.68,-73.36,110.8164854611644
0.0,193.0,10.0,-70.66,167.22014212602025
0.0,193.0,10.32,-78.08,-48.69386327631496
0.0,193.0,10.64,-66.56,75.19156982625087
0.0,193.0,10.96,-72.15,21.777811029905518
0.0,193.0,11.28,-81.29,116.07755836573355
0.0,193.0,11.6,-73.67,80.85145643590327
0.0,193.0,11.92,-79.58,-83.0374057218095
0.0,193.0,12.24,-79.17,131.98028317593594
0.0,193.0,12.56,-72.56,49.38651702323484
0.0,193.0,12.88,-71.81,-171.1921821822727
0.0,193.0,13.2,-88.08,-174.2625066586576
0.0,193.0,13.52,-71.86,46.53389281120613
0.0,193.0,13.84,-74.12,-174.8516449937123
0.0,193.0,14.16,-69.94,65.23082663076048
0.0,193.0,14.48,-69.33,-160.4361729856846
0.0,193.0,14.8,-68.02,177.61362571934657
0.0,193.0,15.12,-71.6,-16.630973945375136
0.0,193.0,15.44,-73.62,-94.31139624892585
0.0,193.0,15.76,-73.41,16.728638932288835
0.0,193.0,16.08,-70.41,126.23976122009633
0.0,193.0,16.4,-79.23,84.50397888860647
0.0,193.0,16.72,-79.9,-137.47473182597878
0.0,193.0,17.04,-77.62,-31.392703331833022
0.0,193.0,17.36,-72.58,96.72686778609416
0.0,193.0,17.68,-80.25,11.574090218916146
0.0,193.0,18.0,-74.77,-58.00538660203494
0.0,194.0,2.0,-67.92,-4.594659149964258
0.0,194.0,2.32,-77.41,-25.17025184626863
0.0,194.0,2.64,-83.53,179.50554765425898
0.0,194.0,2.96,-84.03,123.59509726014632
0.0,194.0,3.28,-91.42,-58.35019181928019
0.0,194.0,3.6,-82.01,-96.16593230000248
0.0,194.0,3.92,-73.9,166.61624914423484
0.0,194.0,4.24,-82.42,-56.69667085060305
0.0,194.0,4.56,-89.47,9.359226426057655
0.0,194.0,4.88,-74.87,39.09114403172716
0.0,194.0,5.2,-73.3,120.35438576745287
0.0,194.0,5.52,-71.83,129.2908396466741
0.0,194.0,5.84,-77.82,-40.26365730528482
0.0,194.0,6.16,-68.54,15.413544226156347
0.0,194.0,6.48,-70.98,120.00959347162058
0.0,194.0,6.8,-75.07,-177.1901026229991
0.0,194.0,7.12,-76.13,142.11324116941884
0.0,194.0,7.44,-74.2,-131.09931754667775
0.0,194.0,7.76,-82.74,-65.85650347246504
0.0,194.0,8.08,-77.03,87.433071546848
0.0,194.0,8.4,-83.14,115.53845307987345
0.0,194.0,8.72,-78.12,-73.254526796429
0.0,194.0,9.04,-77.23,125.35419478744085
0.0,194.0,9.36,-74.73,0.5393568259053398
0.0,194.0,9.68,-76.5,101.24457296996106
0.0,194.0,10.0,-76.55,57.24109379326252
0.0,194.0,10.32,-75.77,114.1957639906478
0.0,194.0,10.64,-70.08,147.1215568782064
0.0,194.0,10.96,-82.03,29.108259708562706
0.0,194.0,11.28,-83.09,-174.79319554044636
0.0,194.0,11.6,-76.64,80.82608593548882
0.0,194.0,11.92,-76.55,-29.416332769570097
0.0,194.0,12.24,-79.89,154.65577707652162
0.0,194.0,12.56,-70.09,34.96318229803435
0.0,194.0,12.88,-78.29,-169.26307849114346
0.0,194.0,13.2,-82.48,-58.40734771960241
0.0,194.0,13.52,-74.85,11.28617407650825
0.0,194.0,13.84,-79.95,150.41461454635999
0.0,194.0,14.16,-74.1,91.02590302501447
0.0,194.0,14.48,-82.25,-178.73954257298584
0.0,194.0,14.8,-69.2,165.50674529493722
0.0,194.0,15.12,-78.42,-46.3079837169174
0.0,194.0,15.44,-69.51,172.33430776695513
0.0,194.0,15.76,-70.06,-45.53513258502802
0.0,194.0,16.08,-70.6,135.91274288636694
0.0,194.0,16.4,-74.67,29.29614491352291
0.0,194.0,16.72,-72.38,-162.42436697817953
0.0,194.0,17.04,-77.89,155.22524208167144
0.0,194.0,17.36,-91.95,40.050220681359605
0.0,194.0,17.68,-75.95,80.87787555287997
0.0,194.0,18.0,-75.67,-22.05669709082381
0.0,195.0,2.0,-76.44,-8.206983407423333
0.0,195.0,2.32,-82.8,-160.7332823049136
0.0,195.0,2.64,-76.92,-158.14530513685773
0.0,195.0,2.96,-74.68,64.50476865528128
0.0,195.0,3.28,-72.59,-82.59406751906563
0.0,195.0,3.6,-73.15,-151.17062633226874
0.0,195.0,3.92,-74.38,144.42509849008397
0.0,195.0,4.24,-72.52,-19.618600697973168
0.0,195.0,4.56,-81.91,99.27610315227915
0.0,195.0,4.88,-78.03,13.172301232248168
0.0,195.0,5.2,-94.13,173.58689544646114
0.0,195.0,5.52,-72.66,119.91106926680706
0.0,195.0,5.84,-77.81,-113.93167089268026
0.0,195.0,6.16,-76.59,-11.824770702098848
0.0,195.0,6.48,-71.92,-179.92131308765323
0.0,195.0,6.8,-71.44,135.81003802412064
0.0,195.0,7.12,-82.77,78.7170490629315
0.0,195.0,7.44,-76.66,78.79179617917889
0.0,195.0,7.76,-90.7,77.21713303887266
0.0,195.0,8.08,-74.26,157.24858163633553
0.0,195.0,8.4,-95.76,50.109423755125015
0.0,195.0,8.72,-76.86,-119.33193469766228
0.0,195.0,9.04,-75.13,177.06777878669192
0.0,195.0,9.36,-81.8,86.83647474521437
0.0,195.0,9.68,-76.12,154.35809774998475
0.0,195.0,10.0,-71.09,-94.6428941543572
0.0,195.0,10.32,-72.58,177.49237223459824
0.0,195.0,10.64,-71.45,158.75539128704727
0.0,195.0,10.96,-74.75,11.520348150179885
0.0,195.0,11.28,-77.48,45.4865475850988
0.0,195.0,11.6,-77.33,125.9029429271531
0.0,195.0,11.92,-82.8,169.16716127002982
0.0,195.0,12.24,-81.53,-174.4078649041905
0.0,195.0,12.56,-82.85,-162.65035941425234
0.0,195.0,12.88,-78.51,101.08320957917277
0.0,195.0,13.2,-73.25,-122.28943378416581
0.0,195.0,13.52,-72.8,88.94488690395616
0.0,195.0,13.84,-74.71,-154.38428787931403
0.0,195.0,14.16,-70.91,25.24147441947494
0.0,195.0,14.48,-72.85,129.65095772648027
0.0,195.0,14.8,-70.58,-163.24156817795725
0.0,195.0,15.12,-75.67,46.68644840520781
0.0,195.0,15.44,-76.65,-178.59563389677552
0.0,195.0,15.76,-71.16,21.204134095664667
0.0,195.0,16.08,-72.4,128.8452469883167
0.0,195.0,16.4,-74.05,-12.1383130648884
0.0,195.0,16.72,-74.54,-172.6413568068126
0.0,195.0,17.04,-72.47,-150.5713921275218
0.0,195.0,17.36,-75.21,128.99879267946048
0.0,195.0,17.68,-77.7,138.00935348822435
0.0,195.0,18.0,-77.02,-16.430168504957994
0.0,196.0,2.0,-70.83,-4.006416807942365
0.0,196.0,2.32,-79.27,-76.28628034747992
0.0,196.0,2.64,-73.2,-147.94311626422888
0.0,196.0,2.96,-76.55,39.60640125908589
0.0,196.0,3.28,-74.99,-146.62503937784396
0.0,196.0,3.6,-72.43,150.6625224779028
0.0,196.0,3.92,-73.05,150.76995622733764
0.0,196.0,4.24,-75.28,-152.30013772960876
0.0,196.0,4.56,-77.28,-160.1554495341908
0.0,196.0,4.88,-70.84,12.410881436866047
0.0,196.0,5.2,-73.3,-169.47393415180693
0.0,196.0,5.52,-73.03,119.4703660032274
0.0,196.0,5.84,-74.53,-92.74779082394932
0.0,196.0,6.16,-78.39,121.6299756515726
0.0,196.0,6.48,-70.42,166.17919980117068
0.0,196.0,6.8,-69.3,177.49740244199134
0.0,196.0,7.12,-78.98,-168.23846113662927
0.0,196.0,7.44,-81.03,-90.45219473856078
0.0,196.0,7.76,-82.37,-156.22037601462483
0.0,196.0,8.08,-71.61,159.21873817830962
0.0,196.0,8.4,-84.71,-17.35151623910665
0.0,196.0,8.72,-78.97,132.3425280698489
0.0,196.0,9.04,-74.71,175.88489596710326
0.0,196.0,9.36,-70.68,-20.77792914047324
0.0,196.0,9.68,-72.7,156.04515509520363
0.0,196.0,10.0,-89.65,-13.665200655772711
0.0,196.0,10.32,-72.41,-41.3091104875322
0.0,196.0,10.64,-82.22,-76.95782190533978
0.0,196.0,10.96,-76.49,-66.25582307177052
0.0,196.0,11.28,-81.8,-162.24655699616548
0.0,196.0,11.6,-71.34,174.4682642693305
0.0,196.0,11.92,-73.57,-106.87765683573075
0.0,196.0,12.24,-76.91,-10.464672834990084
0.0,196.0,12.56,-74.26,-40.9334606921163
0.0,196.0,12.88,-87.28,-166.27232335148008
0.0,196.0,13.2,-86.28,147.67834794220022
0.0,196.0,13.52,-74.67,74.15046573565571
0.0,196.0,13.84,-75.56,-163.30040184645085
0.0,196.0,14.16,-82.69,131.2273362156386
0.0,196.0,14.48,-71.23,164.52814563762615
0.0,196.0,14.8,-68.86,173.53395961764159
0.0,196.0,15.12,-70.38,-17.807716978576863
0.0,196.0,15.44,-72.4,-150.44301764989916
0.0,196.0,15.76,-68.46,33.98491510347473
0.0,196.0,16.08,-82.29,113.99935716277596
0.0,196.0,16.4,-81.83,64.96852431618643
0.0,196.0,16.72,-72.74,-178.862065304825
0.0,196.0,17.04,-73.7,151.12283840957258
0.0,196.0,17.36,-83.19,61.310535074897096
0.0,196.0,17.68,-84.9,-172.71034678584286
0.0,196.0,18.0,-77.26,-1.8004506412423826
0.0,197.0,2.0,-72.36,26.01196214621504
0.0,197.0,2.32,-77.24,-114.10976259250305
0.0,197.0,2.64,-85.44,112.4138626740973
0.0,197.0,2.96,-80.33,94.55992597943418
0.0,197.0,3.28,-80.64,-70.27470207424629
0.0,197.0,3.6,-74.15,144.06008295206172
0.0,197.0,3.92,-84.29,111.33701593192603
0.0,197.0,4.24,-73.58,-145.8483822990932
0.0,197.0,4.56,-74.21,58.28434903763788
0.0,197.0,4.88,-74.36,53.79971752934397
0.0,197.0,5.2,-82.65,-138.44164424642338
0.0,197.0,5.52,-81.12,33.035602798993125
0.0,197.0,5.84,-78.55,153.61700497535878
0.0,197.0,6.16,-71.76,132.56919708290673
0.0,197.0,6.48,-71.44,135.619692734823
0.0,197.0,6.8,-71.4,145.10282709310158
0.0,197.0,7.12,-76.57,102.35686454362563
0.0,197.0,7.44,-73.54,47.53129253392205
0.0,197.0,7.76,-76.89,-80.82642348961463
0.0,197.0,8.08,-72.78,108.98022385197737
0.0,197.0,8.4,-80.66,28.960965635421022
0.0,197.0,8.72,-82.18,-90.47467644436733
0.0,197.0,9.04,-73.03,157.37371969994433
0.0,197.0,9.36,-81.77,170.04552913367309
0.0,197.0,9.68,-72.17,141.55216273945564
0.0,197.0,10.0,-86.93,-7.42290981240145
0.0,197.0,10.32,-79.04,17.276012269535155
0.0,197.0,10.64,-90.16,170.80491620535287
0.0,197.0,10.96,-75.21,-28.821830110190543
0.0,197.0,11.28,-76.06,63.483023818773454
0.0,197.0,11.6,-78.2,-138.88351790157654
0.0,197.0,11.92,-94.57,-59.421055396414694
0.0,197.0,12.24,-78.19,-167.05063622939977
0.0,197.0,12.56,-75.18,-19.646591466836817
0.0,197.0,12.88,-72.14,-36.2454178474088
0.0,197.0,13.2,-73.57,-139.76304167203043
0.0,197.0,13.52,-75.45,-47.51146131218284
0.0,197.0,13.84,-76.66,-125.92060730572778
0.0,197.0,14.16,-72.72,47.03611971740553
0.0,197.0,14.48,-74.32,135.88024878228626
0.0,197.0,14.8,-71.84,-141.26011508991348
0.0,197.0,15.12,-88.42,-48.59463354572977
0.0,197.0,15.44,-67.51,-160.93234890641537
0.0,197.0,15.76,-65.08,51.64831735901712
0.0,197.0,16.08,-74.91,115.21829254073994
0.0,197.0,16.4,-78.78,-22.877072990075234
0.0,197.0,16.72,-77.95,-106.58272526379727
0.0,197.0,17.04,-74.06,60.35396001304083
0.0,197.0,17.36,-83.62,157.44291598123564
0.0,197.0,17.68,-70.86,98.29482767352049
0.0,197.0,18.0,-79.7,-114.64484694822288
0.0,198.0,2.0,-73.84,1.9459360278031939
0.0,198.0,2.32,-77.96,-23.640193306996604
0.0,198.0,2.64,-79.13,95.37600087205145
0.0,198.0,2.96,-86.16,-82.55249858962671
0.0,198.0,3.28,-77.36,-88.39343412109592
0.0,198.0,3.6,-77.14,108.93235926688136
0.0,198.0,3.92,-78.66,-31.234743303350903
0.0,198.0,4.24,-73.57,-95.8819104050385
0.0,198.0,4.56,-74.0,-24.615622506471695
0.0,198.0,4.88,-77.02,-2.8309153952543444
0.0,198.0,5.2,-76.96,157.14527556904508
0.0,198.0,5.52,-71.82,128.70658714006362
0.0,198.0,5.84,-76.51,-75.82332524672901
0.0,198.0,6.16,-75.39,72.40472275838206
0.0,198.0,6.48,-71.34,93.59084655773138
0.0,198.0,6.8,-65.09,-179.8022927630375
0.0,198.0,7.12,-86.76,140.45817426388948
0.0,198.0,7.44,-85.58,-10.625524960832392
0.0,198.0,7.76,-71.69,-120.01908948431405
0.0,198.0,8.08,-75.43,125.52075642225964
0.0,198.0,8.4,-81.98,-143.18016032280374
0.0,198.0,8.72,-75.83,-112.09704240338401
0.0,198.0,9.04,-79.85,-153.76990900457037
0.0,198.0,9.36,-79.35,53.02734948107765
0.0,198.0,9.68,-73.99,145.5164575094775
0.0,198.0,10.0,-74.5,-24.523033105993342
0.0,198.0,10.32,-76.52,141.38011803668653
0.0,198.0,10.64,-70.4,178.8091604692898
0.0,198.0,10.96,-76.01,69.64728730958073
0.0,198.0,11.28,-84.65,103.76742555363997
0.0,198.0,11.6,-78.48,174.13494643651785
0.0,198.0,11.92,-75.61,-163.7795334292011
0.0,198.0,12.24,-72.87,-124.08763477348606
0.0,198.0,12.56,-82.73,34.901646751371416
0.0,198.0,12.88,-71.04,-105.13735397387826
0.0,198.0,13.2,-73.89,-154.33990854286503
0.0,198.0,13.52,-76.27,81.92529981203563
0.0,198.0,13.84,-73.72,-130.93643545102927
0.0,198.0,14.16,-73.75,18.86882876609322
0.0,198.0,14.48,-76.08,116.70837811794719
0.0,198.0,14.8,-72.21,148.78483934438364
0.0,198.0,15.12,-72.49,42.79359528212711
0.0,198.0,15.44,-72.86,-134.0581251949802
0.0,198.0,15.76,-68.95,45.38329610046487
0.0,198.0,16.08,-70.57,145.3633829866224
0.0,198.0,16.4,-77.62,83.62324680788501
