# --- TEST-START ---
# CONFIG_JSON: {"name":"Custom 2D Slice","mode":"custom","polarization":"vertical","sweep":{"start_ghz":2.0,"stop_ghz":18.0,"points":51,"format":"MAG","power_dbm":0.0},"grid":{"phi_step_deg":null,"theta_step_deg":null,"custom_axis":"phi","custom_angle_deg":0.0,"custom_step_deg":1.0},"plot_options":{"title":"Live Pattern","grid":false,"y_limits":[-60.0,0.0],"do_not_modify_vna":false},"created_local":"2026-04-15 13:53:34","created_utc":"2026-04-15T17:53:34.271297Z"}
# META: vna=VNAController
# META: positioner=SerialController
# META: polarization=vertical
Phi (deg),Theta (deg),Frequency (GHz),Magnitude (dB),Phase (deg)
0.0,107.0,3.92,-21.33,76.41296608449424
0.0,107.0,4.24,-23.36,-142.7457368306753
0.0,107.0,4.56,-21.7,5.632266226450525
0.0,107.0,4.88,-21.76,148.99476778111568
0.0,107.0,5.2,-23.18,-54.66727648117825
0.0,107.0,5.52,-22.9,96.67058325813456
0.0,107.0,5.84,-23.97,-108.00475117785146
0.0,107.0,6.16,-26.66,33.75589099819721
0.0,107.0,6.48,-25.8,-159.09506376862345
0.0,107.0,6.8,-25.9,1.5435744586557505
0.0,107.0,7.12,-26.55,150.2376890836759
0.0,107.0,7.44,-24.32,-65.24599408562582
0.0,107.0,7.76,-26.14,91.05834341259279
0.0,107.0,8.08,-26.69,-125.23601123307432
0.0,107.0,8.4,-26.52,22.221915030207384
0.0,107.0,8.72,-27.98,177.3495205845609
0.0,107.0,9.04,-29.29,-35.639645347139805
0.0,107.0,9.36,-29.29,111.21676329781667
0.0,107.0,9.68,-30.68,-93.75520686876887
0.0,107.0,10.0,-30.8,50.69708099242571
0.0,107.0,10.32,-32.2,-166.23167266778356
0.0,107.0,10.64,-33.32,-20.217295208723275
0.0,107.0,10.96,-32.52,124.6290229987357
0.0,107.0,11.28,-33.81,-89.33776866706839
0.0,107.0,11.6,-35.95,64.49885635285457
0.0,107.0,11.92,-35.58,-154.5888881410601
0.0,107.0,12.24,-35.89,-16.237878262958603
0.0,107.0,12.56,-37.0,120.92507251265475
0.0,107.0,12.88,-41.18,-84.70756787592569
0.0,107.0,13.2,-38.77,59.253442046047624
0.0,107.0,13.52,-39.85,-176.83035592279396
0.0,107.0,13.84,-39.74,-29.47628826002131
0.0,107.0,14.16,-38.59,85.28337081586021
0.0,107.0,14.48,-41.16,73.701268097273
0.0,107.0,14.8,-36.73,28.51832057741547
0.0,107.0,15.12,-36.0,135.0133416862885
0.0,107.0,15.44,-37.23,-113.0661227274791
0.0,107.0,15.76,-38.05,3.9214908495065997
0.0,107.0,16.08,-39.65,118.36627241331003
0.0,107.0,16.4,-43.5,-118.16599618874704
0.0,107.0,16.72,-41.88,-9.782235645711303
0.0,107.0,17.04,-42.06,91.970459038618
0.0,107.0,17.36,-45.41,-166.14683622392656
0.0,107.0,17.68,-48.7,-38.962157935743846
0.0,107.0,18.0,-46.36,83.65576859561534
0.0,108.0,2.0,-15.78,63.94078780134898
0.0,108.0,2.32,-17.58,131.88137778533684
0.0,108.0,2.64,-18.91,-102.99731241099383
0.0,108.0,2.96,-19.18,6.46155226540762
0.0,108.0,3.28,-23.92,140.7932626846287
0.0,108.0,3.6,-22.13,-80.64451881168439
0.0,108.0,3.92,-21.78,72.68270392776928
0.0,108.0,4.24,-24.0,-146.3733470772619
0.0,108.0,4.56,-22.13,4.271720359858103
0.0,108.0,4.88,-22.29,147.02815819598845
0.0,108.0,5.2,-23.6,-53.496658510864535
0.0,108.0,5.52,-23.43,95.79170366633477
0.0,108.0,5.84,-24.35,-109.19375722590628
0.0,108.0,6.16,-27.36,32.850731419511916
0.0,108.0,6.48,-26.16,-161.45265066834838
0.0,108.0,6.8,-26.22,0.30748167414478716
0.0,108.0,7.12,-26.76,147.74955974903324
0.0,108.0,7.44,-24.77,-68.61716201573083
0.0,108.0,7.76,-26.76,86.27894284545671
0.0,108.0,8.08,-27.41,-129.29587608193103
0.0,108.0,8.4,-27.21,17.043781395045304
0.0,108.0,8.72,-28.77,172.58631223464826
0.0,108.0,9.04,-30.12,-39.56684558975568
0.0,108.0,9.36,-30.11,107.64934243095682
0.0,108.0,9.68,-31.61,-96.23736648476803
0.0,108.0,10.0,-31.51,49.65636900892014
0.0,108.0,10.32,-32.91,-167.2265334766825
0.0,108.0,10.64,-34.52,-22.975943249932246
0.0,108.0,10.96,-33.87,123.71039731708316
0.0,108.0,11.28,-34.81,-89.63649315112801
0.0,108.0,11.6,-36.57,67.16519760302974
0.0,108.0,11.92,-36.0,-151.19414231579202
0.0,108.0,12.24,-36.19,-17.20815670298138
0.0,108.0,12.56,-37.18,118.55284582758678
0.0,108.0,12.88,-41.35,-88.84728825249874
0.0,108.0,13.2,-39.08,55.253666691253116
0.0,108.0,13.52,-40.47,179.0307010371532
0.0,108.0,13.84,-40.15,-34.604825229412654
0.0,108.0,14.16,-39.29,81.25340848095288
0.0,108.0,14.48,-41.94,69.69134798660806
0.0,108.0,14.8,-37.25,25.34563963961785
0.0,108.0,15.12,-36.81,131.62825470306055
0.0,108.0,15.44,-38.15,-115.52282440358425
0.0,108.0,15.76,-39.31,0.1006937311222383
0.0,108.0,16.08,-40.85,117.41903669510198
0.0,108.0,16.4,-44.78,-115.14050580443025
0.0,108.0,16.72,-42.65,-7.420809425465581
0.0,108.0,17.04,-42.57,95.29364581867023
0.0,108.0,17.36,-45.76,-166.15608242841034
0.0,108.0,17.68,-49.34,-38.72475665125685
0.0,108.0,18.0,-46.9,83.54377358124995
0.0,109.0,2.0,-15.92,61.90467234136771
0.0,109.0,2.32,-17.65,129.20922234564253
0.0,109.0,2.64,-19.1,-105.70964414970415
0.0,109.0,2.96,-19.48,2.8691234625387017
0.0,109.0,3.28,-24.47,137.7203483859148
0.0,109.0,3.6,-22.47,-84.50622148283003
0.0,109.0,3.92,-22.25,68.81045518509762
0.0,109.0,4.24,-24.66,-150.42960208618595
0.0,109.0,4.56,-22.54,2.9637034623627065
0.0,109.0,4.88,-22.84,145.08944052524697
0.0,109.0,5.2,-24.01,-53.141751392166995
0.0,109.0,5.52,-23.96,93.88424594105321
0.0,109.0,5.84,-24.74,-111.44919087431714
0.0,109.0,6.16,-28.14,31.023124551592264
0.0,109.0,6.48,-26.52,-164.97002761467127
0.0,109.0,6.8,-26.56,-2.036060304955038
0.0,109.0,7.12,-27.06,142.10033194211994
0.0,109.0,7.44,-25.24,-73.03639492477069
0.0,109.0,7.76,-27.32,79.93843693287205
0.0,109.0,8.08,-28.17,-134.02744879310694
0.0,109.0,8.4,-27.98,11.903793836955215
0.0,109.0,8.72,-29.63,167.51404161538915
0.0,109.0,9.04,-30.93,-43.11451126452286
0.0,109.0,9.36,-31.38,103.89019296299259
0.0,109.0,9.68,-32.69,-97.97042726520672
0.0,109.0,10.0,-32.37,50.408615287408374
0.0,109.0,10.32,-33.56,-166.3796162489237
0.0,109.0,10.64,-35.44,-23.75565821591472
0.0,109.0,10.96,-35.12,125.3039930973458
0.0,109.0,11.28,-35.65,-86.96729094266405
0.0,109.0,11.6,-36.76,67.24664445189384
0.0,109.0,11.92,-36.24,-150.17017583159557
0.0,109.0,12.24,-36.41,-19.38812844128707
0.0,109.0,12.56,-37.15,114.47009379267986
0.0,109.0,12.88,-41.68,-90.97930838681297
0.0,109.0,13.2,-39.47,52.64389247152485
0.0,109.0,13.52,-40.93,174.12859050960776
0.0,109.0,13.84,-40.91,-40.689492609238144
0.0,109.0,14.16,-40.22,77.2338672450613
0.0,109.0,14.48,-42.87,67.9864884642415
0.0,109.0,14.8,-38.21,20.751639874404436
0.0,109.0,15.12,-37.45,127.72250604529401
0.0,109.0,15.44,-39.71,-119.71321443181212
0.0,109.0,15.76,-40.5,-1.9970882060016881
0.0,109.0,16.08,-41.93,119.57174195760368
0.0,109.0,16.4,-45.62,-112.33084240209573
0.0,109.0,16.72,-43.35,-6.773608085726642
0.0,109.0,17.04,-42.82,92.86970514044518
0.0,109.0,17.36,-45.69,-166.1810737101026
0.0,109.0,17.68,-48.93,-45.31156842614017
0.0,109.0,18.0,-47.46,79.51852155770767
0.0,110.0,2.0,-16.08,59.634901907555474
0.0,110.0,2.32,-17.77,126.42850031663511
0.0,110.0,2.64,-19.36,-108.44722707728376
0.0,110.0,2.96,-19.87,-0.5823081790596297
0.0,110.0,3.28,-25.08,132.8335711357657
0.0,110.0,3.6,-22.79,-87.9481646307154
0.0,110.0,3.92,-22.74,65.24532526844688
0.0,110.0,4.24,-25.32,-154.18844781579313
0.0,110.0,4.56,-22.93,1.672091928268708
0.0,110.0,4.88,-23.44,143.61745257906972
0.0,110.0,5.2,-24.47,-52.38090388561861
0.0,110.0,5.52,-24.5,91.75766288329123
0.0,110.0,5.84,-25.18,-113.36709554166492
0.0,110.0,6.16,-28.83,29.208597298174407
0.0,110.0,6.48,-26.81,-168.94269023626526
0.0,110.0,6.8,-26.94,-4.546751657613771
0.0,110.0,7.12,-27.28,140.14422359678935
0.0,110.0,7.44,-25.8,-77.95645882879901
0.0,110.0,7.76,-27.89,73.54174841755642
0.0,110.0,8.08,-28.99,-137.30941049677122
0.0,110.0,8.4,-28.77,5.635308806832898
0.0,110.0,8.72,-30.55,162.00135610336886
0.0,110.0,9.04,-31.8,-46.26348906095154
0.0,110.0,9.36,-32.41,101.69118479111098
0.0,110.0,9.68,-33.83,-98.53736772186498
0.0,110.0,10.0,-32.98,51.39717631695048
0.0,110.0,10.32,-34.25,-165.1878065596899
0.0,110.0,10.64,-36.1,-25.595693296708223
0.0,110.0,10.96,-35.93,127.20442061739391
0.0,110.0,11.28,-36.19,-88.08152408721573
0.0,110.0,11.6,-36.75,64.7017218944374
0.0,110.0,11.92,-36.24,-152.29535792647707
0.0,110.0,12.24,-36.74,-23.26590473637351
0.0,110.0,12.56,-37.41,109.99891725009238
0.0,110.0,12.88,-42.21,-97.00044019013203
0.0,110.0,13.2,-40.05,45.76791351570345
0.0,110.0,13.52,-41.66,167.2963251276892
0.0,110.0,13.84,-41.62,-47.28706894414608
0.0,110.0,14.16,-41.39,74.43262195445391
0.0,110.0,14.48,-44.29,64.19272955056486
0.0,110.0,14.8,-39.5,16.946438948278807
0.0,110.0,15.12,-38.66,123.85277763979938
0.0,110.0,15.44,-41.25,-120.32308361395825
0.0,110.0,15.76,-41.76,-3.7937750638618386
0.0,110.0,16.08,-42.19,122.22017805291345
0.0,110.0,16.4,-45.95,-106.0147426808004
0.0,110.0,16.72,-42.86,-4.88214865611765
0.0,110.0,17.04,-42.5,88.8766375575874
0.0,110.0,17.36,-45.56,-170.1964467889328
0.0,110.0,17.68,-49.02,-48.4587818002522
0.0,110.0,18.0,-47.67,71.90736948508228
0.0,111.0,2.0,-16.23,57.35820416112502
0.0,111.0,2.32,-17.84,123.70275794712657
0.0,111.0,2.64,-19.56,-111.58760446326109
0.0,111.0,2.96,-20.24,-4.3813278419014114
0.0,111.0,3.28,-25.67,127.43309065965653
0.0,111.0,3.6,-23.09,-91.71439517003826
0.0,111.0,3.92,-23.25,61.255445330759784
0.0,111.0,4.24,-25.99,-157.8081025510156
0.0,111.0,4.56,-23.23,0.685700053060745
0.0,111.0,4.88,-24.01,142.56692331947139
0.0,111.0,5.2,-24.9,-52.62046705957891
0.0,111.0,5.52,-25.03,89.06017332990528
0.0,111.0,5.84,-25.61,-115.43148116160431
0.0,111.0,6.16,-29.44,26.73082459175688
0.0,111.0,6.48,-27.12,-173.49527856998793
0.0,111.0,6.8,-27.35,-7.879672461078195
0.0,111.0,7.12,-27.61,135.34330603781146
0.0,111.0,7.44,-26.5,-83.69221985930137
0.0,111.0,7.76,-28.33,66.5712298281739
0.0,111.0,8.08,-29.9,-142.87731608930306
0.0,111.0,8.4,-29.66,-1.1476427436231513
0.0,111.0,8.72,-31.56,157.7160045850221
0.0,111.0,9.04,-32.85,-49.24395611167861
0.0,111.0,9.36,-33.59,100.47676711749837
0.0,111.0,9.68,-35.05,-97.62925803909857
0.0,111.0,10.0,-33.49,54.02845854053879
0.0,111.0,10.32,-34.69,-163.8064093254385
0.0,111.0,10.64,-36.62,-26.018637224127517
0.0,111.0,10.96,-36.31,129.63369489374253
0.0,111.0,11.28,-36.24,-88.76010461346367
0.0,111.0,11.6,-36.61,60.022983290935166
0.0,111.0,11.92,-36.27,-158.94351538161447
0.0,111.0,12.24,-36.93,-29.273555111185196
0.0,111.0,12.56,-37.81,103.58998262271552
0.0,111.0,12.88,-42.63,-103.80046938310029
0.0,111.0,13.2,-40.88,38.22457629658815
0.0,111.0,13.52,-42.63,162.36216034675903
0.0,111.0,13.84,-43.08,-54.82512301977204
0.0,111.0,14.16,-42.7,72.57531222356002
0.0,111.0,14.48,-45.34,62.11794714714722
0.0,111.0,14.8,-40.65,15.817803761038231
0.0,111.0,15.12,-39.65,120.90044358024791
0.0,111.0,15.44,-42.15,-117.65041347190754
0.0,111.0,15.76,-42.53,-1.9351227017348864
0.0,111.0,16.08,-42.37,124.72797828867314
0.0,111.0,16.4,-45.39,-106.53707673249939
0.0,111.0,16.72,-42.9,-10.049560299075962
0.0,111.0,17.04,-42.49,82.3298200466394
0.0,111.0,17.36,-45.83,-178.25169177848102
0.0,111.0,17.68,-49.22,-58.09412384520021
0.0,111.0,18.0,-47.73,62.049689328585906
0.0,112.0,2.0,-16.39,54.39901781945488
0.0,112.0,2.32,-17.94,121.15233006282796
0.0,112.0,2.64,-19.84,-114.42885030276705
0.0,112.0,2.96,-20.69,-7.79707659912653
0.0,112.0,3.28,-26.26,121.78999998156269
0.0,112.0,3.6,-23.34,-94.78925841730236
0.0,112.0,3.92,-23.84,57.47152163689525
0.0,112.0,4.24,-26.71,-160.92939400167697
0.0,112.0,4.56,-23.46,-0.6128838972781838
0.0,112.0,4.88,-24.68,141.04353794077707
0.0,112.0,5.2,-25.34,-53.82668793520322
0.0,112.0,5.52,-25.53,85.02510667562271
0.0,112.0,5.84,-26.14,-118.95363560593269
0.0,112.0,6.16,-29.94,22.821733651262896
0.0,112.0,6.48,-27.42,-179.3820540757711
0.0,112.0,6.8,-27.76,-12.772566221520089
0.0,112.0,7.12,-27.96,128.73955417188407
0.0,112.0,7.44,-27.2,-91.50421458312762
0.0,112.0,7.76,-28.98,56.00269518963637
0.0,112.0,8.08,-30.81,-149.02905134836033
0.0,112.0,8.4,-30.63,-8.896647304264535
0.0,112.0,8.72,-32.59,152.89996645549112
0.0,112.0,9.04,-33.78,-51.95411218770432
0.0,112.0,9.36,-34.92,98.91715834809567
0.0,112.0,9.68,-36.14,-99.0187311188811
0.0,112.0,10.0,-33.98,53.45959667319287
0.0,112.0,10.32,-34.96,-166.55754656275252
0.0,112.0,10.64,-36.74,-27.517336628058107
0.0,112.0,10.96,-36.26,128.65243583855198
0.0,112.0,11.28,-36.43,-94.62163246936441
0.0,112.0,11.6,-36.41,51.471064464649345
0.0,112.0,11.92,-36.45,-166.56439062379965
0.0,112.0,12.24,-37.36,-34.52680371445887
0.0,112.0,12.56,-38.51,97.62693841680951
0.0,112.0,12.88,-43.17,-108.73042985380465
0.0,112.0,13.2,-41.77,30.98755336506572
0.0,112.0,13.52,-43.6,159.51489164724
0.0,112.0,13.84,-44.76,-57.89497637958493
0.0,112.0,14.16,-44.03,73.94528119870192
0.0,112.0,14.48,-46.39,62.93181756479433
0.0,112.0,14.8,-42.12,16.840825962276966
0.0,112.0,15.12,-40.64,124.72325580815017
0.0,112.0,15.44,-42.48,-112.01593564965582
0.0,112.0,15.76,-42.69,-2.0306071451948244
0.0,112.0,16.08,-42.25,122.59758268554654
0.0,112.0,16.4,-44.77,-107.71341863445625
0.0,112.0,16.72,-43.08,-14.074580518949483
0.0,112.0,17.04,-43.2,76.20892959678413
0.0,112.0,17.36,-46.66,178.53249642072626
0.0,112.0,17.68,-50.15,-68.40657152136757
0.0,112.0,18.0,-48.91,59.813792930796986
0.0,113.0,2.0,-16.54,52.5165812322834
0.0,113.0,2.32,-18.03,117.97981422865776
0.0,113.0,2.64,-20.1,-117.88276261601968
0.0,113.0,2.96,-21.19,-11.465015345204758
0.0,113.0,3.28,-26.78,116.27835625069964
0.0,113.0,3.6,-23.55,-97.19370875287066
0.0,113.0,3.92,-24.43,54.12729728630743
0.0,113.0,4.24,-27.44,-163.03750129093913
0.0,113.0,4.56,-23.66,-1.1979449410430076
0.0,113.0,4.88,-25.3,141.21491133324642
0.0,113.0,5.2,-25.76,-54.76395655501973
0.0,113.0,5.52,-25.97,81.484494233409
0.0,113.0,5.84,-26.7,-120.92733004161727
0.0,113.0,6.16,-30.26,20.97320789666127
0.0,113.0,6.48,-27.69,176.470310098847
0.0,113.0,6.8,-28.31,-15.47362307071537
0.0,113.0,7.12,-28.42,125.0450313497079
0.0,113.0,7.44,-28.04,-96.55708757434577
0.0,113.0,7.76,-29.59,53.706919643413606
0.0,113.0,8.08,-31.91,-150.94120349832232
0.0,113.0,8.4,-31.66,-13.437567149534221
0.0,113.0,8.72,-33.55,152.6771768281565
0.0,113.0,9.04,-34.81,-50.5035831456285
0.0,113.0,9.36,-36.09,102.29906139780758
0.0,113.0,9.68,-36.96,-96.39322333012306
0.0,113.0,10.0,-34.26,53.98747176135233
0.0,113.0,10.32,-34.97,-169.24483057907395
0.0,113.0,10.64,-36.48,-28.97471776657973
0.0,113.0,10.96,-36.08,125.8365639765569
0.0,113.0,11.28,-36.37,-100.98633684317177
0.0,113.0,11.6,-36.41,42.009632343788056
0.0,113.0,11.92,-36.34,-175.97839256180816
0.0,113.0,12.24,-38.29,-43.124258097169836
0.0,113.0,12.56,-39.57,88.86384951631166
0.0,113.0,12.88,-44.09,-117.28372913085526
0.0,113.0,13.2,-42.76,21.301561278116147
0.0,113.0,13.52,-44.78,149.4438414164099
0.0,113.0,13.84,-45.98,-64.08430404860898
0.0,113.0,14.16,-44.63,72.46718443906411
0.0,113.0,14.48,-47.34,58.80806550618742
0.0,113.0,14.8,-43.08,13.017403520430127
0.0,113.0,15.12,-41.06,121.00455559383819
0.0,113.0,15.44,-41.75,-116.653081977711
0.0,113.0,15.76,-42.61,-7.651678818707073
0.0,113.0,16.08,-41.98,111.11828293132473
0.0,113.0,16.4,-45.17,-120.77249239120447
0.0,113.0,16.72,-43.88,-28.762101944696347
0.0,113.0,17.04,-44.26,63.67128071473862
0.0,113.0,17.36,-48.16,168.5676874730455
0.0,113.0,17.68,-51.24,-73.66186472441782
0.0,113.0,18.0,-50.57,48.1420796135353
0.0,114.0,2.0,-16.68,49.91492850419568
0.0,114.0,2.32,-18.13,114.94977178184297
0.0,114.0,2.64,-20.4,-121.35047015177557
0.0,114.0,2.96,-21.74,-15.536235616417478
0.0,114.0,3.28,-27.28,109.91132035823912
0.0,114.0,3.6,-23.8,-100.01189622192946
0.0,114.0,3.92,-25.05,50.203216048180366
0.0,114.0,4.24,-28.21,-165.65597433914365
0.0,114.0,4.56,-23.78,-3.0627259746285262
0.0,114.0,4.88,-25.93,139.65827939069482
0.0,114.0,5.2,-26.14,-58.8331768653383
0.0,114.0,5.52,-26.37,75.3900723933994
0.0,114.0,5.84,-27.34,-126.33474722680026
0.0,114.0,6.16,-30.56,16.10406365982176
0.0,114.0,6.48,-27.98,169.86672351846894
0.0,114.0,6.8,-28.77,-21.87843667895879
0.0,114.0,7.12,-28.94,117.69371873744169
0.0,114.0,7.44,-28.87,-104.13899784077297
0.0,114.0,7.76,-30.22,47.62230178821069
0.0,114.0,8.08,-33.04,-155.11499151863862
0.0,114.0,8.4,-32.85,-20.361495338760747
0.0,114.0,8.72,-34.72,152.25730524765265
0.0,114.0,9.04,-35.61,-50.32800206533232
0.0,114.0,9.36,-36.8,104.24934569034234
0.0,114.0,9.68,-37.43,-97.31967727517426
0.0,114.0,10.0,-34.46,51.84783586615012
0.0,114.0,10.32,-34.89,-174.19170513862724
0.0,114.0,10.64,-36.28,-30.448966694027487
0.0,114.0,10.96,-35.66,120.48359498438398
0.0,114.0,11.28,-36.42,-108.99429134495426
0.0,114.0,11.6,-36.79,33.24733724668967
0.0,114.0,11.92,-36.71,175.79169636979663
0.0,114.0,12.24,-39.54,-47.32036736591938
0.0,114.0,12.56,-40.97,82.73879351261617
0.0,114.0,12.88,-45.2,-122.92593623504554
0.0,114.0,13.2,-44.47,18.8449733504685
0.0,114.0,13.52,-46.16,149.80902823735664
0.0,114.0,13.84,-47.28,-62.44714715722216
0.0,114.0,14.16,-44.44,71.88403154560447
0.0,114.0,14.48,-47.1,59.2146761178546
0.0,114.0,14.8,-43.47,13.045671129093748
0.0,114.0,15.12,-41.2,118.19537596355417
0.0,114.0,15.44,-41.05,-120.45581257079496
0.0,114.0,15.76,-42.56,-13.551184161880448
0.0,114.0,16.08,-42.14,99.17606572049058
0.0,114.0,16.4,-45.49,-134.3600160657509
0.0,114.0,16.72,-45.18,-38.311758635738514
0.0,114.0,17.04,-46.12,56.634294564326815
0.0,114.0,17.36,-49.39,163.15116916015862
0.0,114.0,17.68,-52.68,-73.86600374473626
0.0,114.0,18.0,-52.36,46.41526005499047
0.0,115.0,2.0,-16.84,47.19311732787368
0.0,115.0,2.32,-18.22,111.89801430085943
0.0,115.0,2.64,-20.75,-125.16737234984261
0.0,115.0,2.96,-22.41,-19.454176107876087
0.0,115.0,3.28,-27.78,104.14563939559118
0.0,115.0,3.6,-24.1,-101.40088672289485
0.0,115.0,3.92,-25.78,46.80274141020777
0.0,115.0,4.24,-29.0,-166.51552937030726
0.0,115.0,4.56,-23.89,-4.209900028675752
0.0,115.0,4.88,-26.6,139.1884472033989
0.0,115.0,5.2,-26.48,-62.81621842745036
0.0,115.0,5.52,-26.73,70.63128302471337
0.0,115.0,5.84,-27.95,-130.5396023008132
0.0,115.0,6.16,-30.77,13.070872578916587
0.0,115.0,6.48,-28.37,165.3186184816067
0.0,115.0,6.8,-29.45,-26.30393215084381
0.0,115.0,7.12,-29.62,112.83402976569413
0.0,115.0,7.44,-29.81,-108.6677244833664
0.0,115.0,7.76,-31.25,45.73790341357941
0.0,115.0,8.08,-34.1,-155.95062030180918
0.0,115.0,8.4,-34.27,-23.400041002609747
0.0,115.0,8.72,-35.57,156.10260872798904
0.0,115.0,9.04,-36.23,-47.36447305447652
0.0,115.0,9.36,-37.28,107.36353807288394
0.0,115.0,9.68,-37.71,-99.36953476154551
0.0,115.0,10.0,-34.67,48.293752466072334
0.0,115.0,10.32,-34.79,-178.88896773458254
0.0,115.0,10.64,-36.26,-32.844384439488934
0.0,115.0,10.96,-35.38,113.32933858932144
0.0,115.0,11.28,-36.47,-116.94566670903583
0.0,115.0,11.6,-37.33,22.778222122276564
0.0,115.0,11.92,-37.41,166.87419503526007
0.0,115.0,12.24,-41.41,-55.06462866419404
0.0,115.0,12.56,-42.08,76.20731979427752
0.0,115.0,12.88,-46.22,-127.79365991962935
0.0,115.0,13.2,-45.71,12.101110604281233
0.0,115.0,13.52,-46.42,151.03699391544077
0.0,115.0,13.84,-48.62,-63.878990714943306
0.0,115.0,14.16,-44.45,63.29308191856661
0.0,115.0,14.48,-47.04,49.848077924215076
0.0,115.0,14.8,-43.41,5.770473348908103
0.0,115.0,15.12,-41.29,107.05020970728539
0.0,115.0,15.44,-40.79,-132.89624411929344
0.0,115.0,15.76,-42.9,-29.99014848434994
0.0,115.0,16.08,-42.74,79.89264593684855
0.0,115.0,16.4,-46.53,-155.54595640142156
0.0,115.0,16.72,-47.21,-52.12829344814019
0.0,115.0,17.04,-48.08,44.06079831670897
0.0,115.0,17.36,-50.71,154.37690942033905
0.0,115.0,17.68,-53.47,-79.68946452654617
0.0,115.0,18.0,-52.42,41.62023380212973
0.0,116.0,2.0,-16.99,44.42504751851745
0.0,116.0,2.32,-18.34,108.85517670328431
0.0,116.0,2.64,-21.08,-128.7903603845935
0.0,116.0,2.96,-23.16,-23.496947495203944
0.0,116.0,3.28,-28.21,98.82334158007444
0.0,116.0,3.6,-24.41,-102.8457855404346
0.0,116.0,3.92,-26.5,42.698608994944244
0.0,116.0,4.24,-29.77,-166.87187530154432
0.0,116.0,4.56,-23.95,-6.80366268257012
0.0,116.0,4.88,-27.23,136.70847238634724
0.0,116.0,5.2,-26.74,-69.61915958077118
0.0,116.0,5.52,-27.08,63.67800807610553
0.0,116.0,5.84,-28.61,-136.99022596956053
0.0,116.0,6.16,-30.98,8.163805884707791
0.0,116.0,6.48,-28.8,158.8239985787975
0.0,116.0,6.8,-30.07,-32.31150044812598
0.0,116.0,7.12,-30.37,106.11342439685889
0.0,116.0,7.44,-30.85,-114.05038004463034
0.0,116.0,7.76,-32.48,41.93700937730588
0.0,116.0,8.08,-35.02,-157.40830757059757
0.0,116.0,8.4,-35.81,-26.033075766919765
0.0,116.0,8.72,-36.14,159.12123803033697
0.0,116.0,9.04,-36.43,-48.531436510031305
0.0,116.0,9.36,-37.36,107.08581431811913
0.0,116.0,9.68,-37.67,-104.3635511018959
0.0,116.0,10.0,-34.93,41.987337730861796
0.0,116.0,10.32,-34.81,175.65548792698638
0.0,116.0,10.64,-36.41,-37.79479137054594
0.0,116.0,10.96,-35.29,105.69666238953873
0.0,116.0,11.28,-36.68,-124.64549154560919
0.0,116.0,11.6,-38.48,12.032677435713117
0.0,116.0,11.92,-38.42,159.92499257888232
0.0,116.0,12.24,-43.09,-62.947368826058
0.0,116.0,12.56,-43.36,74.8421893271516
0.0,116.0,12.88,-46.82,-131.50477427347397
0.0,116.0,13.2,-46.44,14.494292566413032
0.0,116.0,13.52,-46.36,149.39392556770534
0.0,116.0,13.84,-47.46,-65.45460543880938
0.0,116.0,14.16,-43.8,56.556690563053756
0.0,116.0,14.48,-46.88,43.449981503720366
0.0,116.0,14.8,-43.18,-3.4477429399613597
0.0,116.0,15.12,-41.27,97.23566178090108
0.0,116.0,15.44,-41.44,-148.7898674860153
0.0,116.0,15.76,-43.46,-42.0672697388633
0.0,116.0,16.08,-43.64,64.12681498648217
0.0,116.0,16.4,-47.85,-175.54027172222237
0.0,116.0,16.72,-49.86,-60.01033615565899
0.0,116.0,17.04,-50.59,42.22369520863527
0.0,116.0,17.36,-52.39,148.61152471360384
0.0,116.0,17.68,-54.64,-80.36130954934167
0.0,116.0,18.0,-52.75,44.448682947191756
0.0,117.0,2.0,-17.17,41.60818919060282
0.0,117.0,2.32,-18.45,105.75584646750569
0.0,117.0,2.64,-21.45,-132.8514801340879
0.0,117.0,2.96,-24.02,-27.961828594006672
0.0,117.0,3.28,-28.69,93.22368987716779
0.0,117.0,3.6,-24.77,-103.98391771607488
0.0,117.0,3.92,-27.32,38.837847565402015
0.0,117.0,4.24,-30.61,-166.80390975256978
0.0,117.0,4.56,-23.99,-9.796737967112394
0.0,117.0,4.88,-27.82,133.88229861617646
0.0,117.0,5.2,-26.84,-77.14381121886363
0.0,117.0,5.52,-27.37,56.55838943177555
0.0,117.0,5.84,-29.22,-144.39332882220444
0.0,117.0,6.16,-31.07,2.8290671151213718
0.0,117.0,6.48,-29.32,152.38132892674122
0.0,117.0,6.8,-30.71,-39.43116606860441
0.0,117.0,7.12,-31.34,99.71667113094783
0.0,117.0,7.44,-32.19,-116.91394356590088
0.0,117.0,7.76,-33.88,40.70402742667834
0.0,117.0,8.08,-35.47,-157.6558642958475
0.0,117.0,8.4,-37.3,-27.6586728398134
0.0,117.0,8.72,-36.3,161.4804436905797
0.0,117.0,9.04,-36.52,-50.3837678975223
0.0,117.0,9.36,-37.2,102.53445058151488
0.0,117.0,9.68,-37.62,-112.55746792202618
0.0,117.0,10.0,-35.08,34.17414209526055
0.0,117.0,10.32,-35.28,169.17454066418367
0.0,117.0,10.64,-36.88,-45.459490511015524
0.0,117.0,10.96,-35.66,98.30931835128006
0.0,117.0,11.28,-37.46,-132.12571686171665
0.0,117.0,11.6,-39.9,0.9947506503786265
