# --- TEST-START ---
# CONFIG_JSON: {"name":"Custom 2D Slice","mode":"custom","polarization":"vertical","sweep":{"start_ghz":1.0,"stop_ghz":20.0,"points":101,"format":"MAG","power_dbm":0.0},"grid":{"phi_step_deg":null,"theta_step_deg":null,"custom_axis":"phi","custom_angle_deg":0.0,"custom_step_deg":1.0},"plot_options":{"title":"Live Pattern","grid":false,"y_limits":[-60.0,0.0],"do_not_modify_vna":false},"created_local":"2025-11-21 09:32:59","created_utc":"2025-11-21T14:32:59.214426Z"}
# META: vna=VNAController
# META: positioner=SerialController
# META: polarization=vertical
Phi (deg),Theta (deg),Frequency (GHz),Magnitude (dB)
0.0,112.0,7.08,-25.65,-179.03864682370065
0.0,112.0,7.27,-25.63,-159.5289814364723
0.0,112.0,7.46,-26.66,-157.5378949291314
0.0,112.0,7.65,-26.51,-121.18640750304618
0.0,112.0,7.84,-27.4,-103.4995517139943
0.0,112.0,8.03,-27.88,-84.26621510052748
0.0,112.0,8.22,-27.24,-53.324801589406796
0.0,112.0,8.41,-28.67,-47.99199287941012
0.0,112.0,8.6,-27.91,-13.388224896217396
0.0,112.0,8.79,-28.99,2.1977884247816584
0.0,112.0,8.98,-29.89,25.353803638460437
0.0,112.0,9.17,-30.13,43.207437602774874
0.0,112.0,9.36,-31.37,66.55946979768295
0.0,112.0,9.55,-31.18,88.81994523927311
0.0,112.0,9.74,-31.52,111.10706835811523
0.0,112.0,9.93,-32.44,135.10089516380165
0.0,112.0,10.12,-31.57,142.66573269630013
0.0,112.0,10.31,-32.48,166.49432770773788
0.0,112.0,10.5,-31.59,-177.61098359020596
0.0,112.0,10.69,-33.15,-160.42072392890046
0.0,112.0,10.88,-33.02,-142.26975718757194
0.0,112.0,11.07,-32.95,-133.11478956326044
0.0,112.0,11.26,-35.81,-117.95546222419063
0.0,112.0,11.45,-36.27,-61.85977964673283
0.0,112.0,11.64,-32.23,-59.41931890757979
0.0,112.0,11.83,-33.61,-47.85730328829584
0.0,112.0,12.02,-32.37,-36.1966617416075
0.0,112.0,12.21,-32.38,-24.82419337757879
0.0,112.0,12.4,-32.76,-18.52255326292841
0.0,112.0,12.59,-34.37,-8.780912081453122
0.0,112.0,12.78,-35.31,4.534303253725856
0.0,112.0,12.97,-37.64,18.541928175133165
0.0,112.0,13.16,-37.71,30.605091301395177
0.0,112.0,13.35,-37.49,49.14137963087056
0.0,112.0,13.54,-37.5,51.559659776983004
0.0,112.0,13.73,-37.54,58.793565536452014
0.0,112.0,13.92,-39.17,63.36903047282044
0.0,112.0,14.11,-39.99,75.70751312078372
0.0,112.0,14.3,-40.2,75.66611810507202
0.0,112.0,14.49,-48.1,-85.15080373279079
0.0,112.0,14.68,-40.58,-173.71520554461017
0.0,112.0,14.87,-38.79,176.09070035338107
0.0,112.0,15.06,-39.08,172.13240944390978
0.0,112.0,15.25,-38.64,166.23379551878693
0.0,112.0,15.44,-38.2,175.02157396403047
0.0,112.0,15.63,-38.16,169.6240625378563
0.0,112.0,15.82,-39.27,175.49063499957256
0.0,112.0,16.01,-40.11,173.5057923794466
0.0,112.0,16.2,-40.29,165.15230796421434
0.0,112.0,16.39,-42.64,-172.31003685355506
0.0,112.0,16.58,-40.15,169.0457605684792
0.0,112.0,16.77,-40.33,165.54205477811956
0.0,112.0,16.96,-40.72,157.44575430089466
0.0,112.0,17.15,-40.91,154.1469172241597
0.0,112.0,17.34,-41.66,148.094891573777
0.0,112.0,17.53,-41.7,146.11179558974786
0.0,112.0,17.72,-41.22,142.99814608947128
0.0,112.0,17.91,-42.39,141.1141485431303
0.0,112.0,18.1,-41.23,132.51067605889938
0.0,112.0,18.29,-41.42,129.07150967701142
0.0,112.0,18.48,-41.42,117.8362554605907
0.0,112.0,18.67,-42.77,100.05025642477172
0.0,112.0,18.86,-44.06,98.25198691169405
0.0,112.0,19.05,-43.66,77.24918724144877
0.0,112.0,19.24,-43.36,75.08525835276549
0.0,112.0,19.43,-43.74,53.30012915669984
0.0,112.0,19.62,-46.42,26.60678842088904
0.0,112.0,19.81,-46.39,21.236425580648852
0.0,112.0,20.0,-48.36,-6.664190025143543
0.0,113.0,1.0,-76.28,78.82384428777662
0.0,113.0,1.19,-67.49,112.81712789548175
0.0,113.0,1.38,-43.16,27.13421883077583
0.0,113.0,1.57,-23.76,-29.82327886058881
0.0,113.0,1.76,-19.49,-124.50423317578901
0.0,113.0,1.95,-14.77,151.6419889942981
0.0,113.0,2.14,-18.23,131.92558552284592
0.0,113.0,2.33,-20.43,87.85158601391919
0.0,113.0,2.52,-20.69,103.77338001667374
0.0,113.0,2.71,-20.74,123.95756417237287
0.0,113.0,2.9,-24.23,103.76370660617368
0.0,113.0,3.09,-21.08,111.19750080808575
0.0,113.0,3.28,-28.66,133.0937254074549
0.0,113.0,3.47,-24.28,167.02664193955982
0.0,113.0,3.66,-24.84,167.7095439268109
0.0,113.0,3.85,-24.63,-158.64427562304473
0.0,113.0,4.04,-25.27,-167.42878036225827
0.0,113.0,4.23,-24.98,-143.0374175125198
0.0,113.0,4.42,-25.68,-98.55809972263356
0.0,113.0,4.61,-24.01,-101.05580172984483
0.0,113.0,4.8,-24.51,-83.30592032521739
0.0,113.0,4.99,-25.82,-58.143318973207585
0.0,113.0,5.18,-25.18,-29.58662060307175
0.0,113.0,5.37,-22.35,-15.795009214501535
0.0,113.0,5.56,-26.22,3.3608521903852315
0.0,113.0,5.75,-25.35,25.75459438008832
0.0,113.0,5.94,-24.38,41.817750640836316
0.0,113.0,6.13,-28.16,75.58793848818753
0.0,113.0,6.32,-24.55,95.53855151467171
0.0,113.0,6.51,-25.87,107.95770331362715
0.0,113.0,6.7,-28.09,139.32671463897344
0.0,113.0,6.89,-25.57,150.21532977086088
0.0,113.0,7.08,-26.04,175.8108733818537
0.0,113.0,7.27,-26.2,-164.70870204333585
0.0,113.0,7.46,-27.5,-162.7144189522657
0.0,113.0,7.65,-27.11,-124.6392298431918
0.0,113.0,7.84,-28.34,-109.52631216555734
0.0,113.0,8.03,-28.74,-86.7463243081027
0.0,113.0,8.22,-27.94,-57.34070554985513
0.0,113.0,8.41,-29.56,-51.585784889954375
0.0,113.0,8.6,-28.86,-15.18108097755495
0.0,113.0,8.79,-29.85,0.5425673600582942
0.0,113.0,8.98,-30.6,25.4636505980025
0.0,113.0,9.17,-30.9,41.006122086273315
0.0,113.0,9.36,-32.09,67.942607596785
0.0,113.0,9.55,-31.49,87.47901151349411
0.0,113.0,9.74,-32.25,111.72891850759017
0.0,113.0,9.93,-32.59,134.59755475176723
0.0,113.0,10.12,-31.81,141.0842606793872
0.0,113.0,10.31,-32.76,164.82399991471027
0.0,113.0,10.5,-31.69,-179.63446509261013
0.0,113.0,10.69,-33.34,-164.815493468878
0.0,113.0,10.88,-33.09,-144.31310826620134
0.0,113.0,11.07,-32.97,-136.95091192827243
0.0,113.0,11.26,-35.99,-121.56375081418604
0.0,113.0,11.45,-36.22,-66.83180297490063
0.0,113.0,11.64,-32.5,-67.45520801728208
0.0,113.0,11.83,-34.09,-54.28780558479692
0.0,113.0,12.02,-32.92,-42.738023363064386
0.0,113.0,12.21,-32.91,-30.652890216451272
0.0,113.0,12.4,-33.48,-25.59583982292888
0.0,113.0,12.59,-35.23,-14.293038932348052
0.0,113.0,12.78,-36.17,-0.5444401806742519
0.0,113.0,12.97,-38.8,13.963703952564977
0.0,113.0,13.16,-38.84,24.729481130968086
0.0,113.0,13.35,-38.87,46.789857804249976
0.0,113.0,13.54,-38.65,49.45038485097299
0.0,113.0,13.73,-38.83,54.81740908830267
0.0,113.0,13.92,-40.66,62.78811015835124
0.0,113.0,14.11,-41.13,76.04111724150916
0.0,113.0,14.3,-40.72,74.73719255564147
0.0,113.0,14.49,-49.37,-86.94620369867204
0.0,113.0,14.68,-40.98,-172.09788906836675
0.0,113.0,14.87,-38.88,174.89773560536327
0.0,113.0,15.06,-39.31,169.14630834784697
0.0,113.0,15.25,-38.8,164.02054954025897
0.0,113.0,15.44,-38.0,170.54903105172048
0.0,113.0,15.63,-38.3,164.47291876773633
0.0,113.0,15.82,-39.21,171.15054535611017
0.0,113.0,16.01,-40.16,166.68648901793358
0.0,113.0,16.2,-40.17,158.20243616949912
0.0,113.0,16.39,-42.73,-179.27612027087073
0.0,113.0,16.58,-40.18,160.30887874449868
0.0,113.0,16.77,-40.74,157.02501058895368
0.0,113.0,16.96,-41.18,146.02106627642868
0.0,113.0,17.15,-41.62,145.50553083893604
0.0,113.0,17.34,-42.28,138.17483884189087
0.0,113.0,17.53,-42.4,138.62763685492015
0.0,113.0,17.72,-42.44,134.8975958327511
0.0,113.0,17.91,-43.2,135.52506678774216
0.0,113.0,18.1,-42.42,125.46492816139292
0.0,113.0,18.29,-42.35,123.3854052249925
0.0,113.0,18.48,-42.27,114.48150560029435
0.0,113.0,18.67,-44.15,98.67099977796124
0.0,113.0,18.86,-44.79,99.0079667067231
0.0,113.0,19.05,-44.56,77.6540688793371
0.0,113.0,19.24,-44.24,76.13974796363584
0.0,113.0,19.43,-44.77,52.84166770972278
0.0,113.0,19.62,-46.74,26.026986955471866
0.0,113.0,19.81,-46.92,12.616616948279468
0.0,113.0,20.0,-48.72,-2.4581872278752304
0.0,114.0,1.0,-70.72,48.64610899777157
0.0,114.0,1.19,-70.58,109.1051163532621
0.0,114.0,1.38,-43.31,23.701460819960104
0.0,114.0,1.57,-23.92,-31.767324572452114
0.0,114.0,1.76,-19.67,-126.69326357466528
0.0,114.0,1.95,-14.89,148.91933225369218
0.0,114.0,2.14,-18.37,128.71556982402794
0.0,114.0,2.33,-20.64,84.87727414871335
0.0,114.0,2.52,-21.09,99.27992201324591
0.0,114.0,2.71,-21.0,120.72786964454471
0.0,114.0,2.9,-24.94,98.72430923959051
0.0,114.0,3.09,-21.62,107.7768313222113
0.0,114.0,3.28,-29.37,129.18250897667886
0.0,114.0,3.47,-24.92,166.79584223126625
0.0,114.0,3.66,-25.32,164.84377446439132
0.0,114.0,3.85,-25.2,-161.07063365921644
0.0,114.0,4.04,-26.05,-169.75755050786995
0.0,114.0,4.23,-25.68,-143.0570701461896
0.0,114.0,4.42,-25.93,-98.62421624047656
0.0,114.0,4.61,-24.21,-102.58904759051758
0.0,114.0,4.8,-25.08,-84.9969770246498
0.0,114.0,4.99,-25.91,-58.25295981300299
0.0,114.0,5.18,-25.37,-31.140314930147426
0.0,114.0,5.37,-22.31,-18.01805027333062
0.0,114.0,5.56,-26.56,-0.8533460144408723
0.0,114.0,5.75,-25.69,22.02288771354965
0.0,114.0,5.94,-24.63,39.00182319323073
0.0,114.0,6.13,-28.48,72.88672979108631
0.0,114.0,6.32,-24.8,91.94345472725718
0.0,114.0,6.51,-26.31,102.62163672189268
0.0,114.0,6.7,-28.59,137.2500084615705
0.0,114.0,6.89,-25.95,145.9282380659504
0.0,114.0,7.08,-26.5,170.23141623035713
0.0,114.0,7.27,-26.87,-169.93292307368372
0.0,114.0,7.46,-28.35,-167.76722233317028
0.0,114.0,7.65,-27.89,-127.4727705518655
0.0,114.0,7.84,-29.23,-115.47169937256528
0.0,114.0,8.03,-29.63,-87.55598121804087
0.0,114.0,8.22,-28.65,-60.92765768191527
0.0,114.0,8.41,-30.62,-54.889333404941226
0.0,114.0,8.6,-29.71,-16.590650793567143
0.0,114.0,8.79,-30.62,-0.6022387038985342
0.0,114.0,8.98,-31.22,25.35741481381397
0.0,114.0,9.17,-31.47,38.496659798572374
0.0,114.0,9.36,-32.69,69.3143223004554
0.0,114.0,9.55,-31.53,85.5590231053738
0.0,114.0,9.74,-32.67,110.66681620450188
0.0,114.0,9.93,-32.4,131.75103053728174
0.0,114.0,10.12,-32.03,136.68312396886245
0.0,114.0,10.31,-32.9,160.58987169398546
0.0,114.0,10.5,-31.76,176.03454502664218
0.0,114.0,10.69,-33.46,-170.50457028227194
0.0,114.0,10.88,-33.04,-149.4582544107598
0.0,114.0,11.07,-33.26,-143.7311690924974
0.0,114.0,11.26,-36.49,-129.05471245038274
0.0,114.0,11.45,-36.39,-73.86645168898907
0.0,114.0,11.64,-33.2,-75.55796061700771
0.0,114.0,11.83,-34.61,-62.1168839054232
0.0,114.0,12.02,-33.72,-51.41787598852252
0.0,114.0,12.21,-33.78,-37.790302447847104
0.0,114.0,12.4,-34.24,-32.21570419877692
0.0,114.0,12.59,-36.36,-18.05004192921424
0.0,114.0,12.78,-37.03,-4.902040111469948
0.0,114.0,12.97,-39.79,6.866434765490619
0.0,114.0,13.16,-39.86,18.656230540846217
0.0,114.0,13.35,-40.35,45.0008501071119
0.0,114.0,13.54,-39.7,48.638115813058626
0.0,114.0,13.73,-40.03,51.45677337410048
0.0,114.0,13.92,-41.69,63.62073975220706
0.0,114.0,14.11,-41.25,78.59128554496988
0.0,114.0,14.3,-40.9,76.4039188445599
0.0,114.0,14.49,-49.81,-85.74652267691327
0.0,114.0,14.68,-40.86,-173.568491238508
0.0,114.0,14.87,-38.92,171.33096861497867
0.0,114.0,15.06,-39.25,165.71217197498075
0.0,114.0,15.25,-38.74,161.99701757730776
0.0,114.0,15.44,-37.36,164.61833069945908
0.0,114.0,15.63,-38.42,156.87724106353775
0.0,114.0,15.82,-38.93,165.90954411750138
0.0,114.0,16.01,-39.96,156.39563146977807
0.0,114.0,16.2,-40.17,150.18045255736294
0.0,114.0,16.39,-42.92,168.05133584528983
0.0,114.0,16.58,-40.67,147.59956831199503
0.0,114.0,16.77,-41.33,146.97956791529765
0.0,114.0,16.96,-41.97,136.5116925797457
0.0,114.0,17.15,-42.83,136.32125404806877
0.0,114.0,17.34,-43.4,131.08974126152566
0.0,114.0,17.53,-43.73,129.8329693182143
0.0,114.0,17.72,-44.02,132.13920436443158
0.0,114.0,17.91,-44.93,131.2706973924482
0.0,114.0,18.1,-43.68,123.93450377373142
0.0,114.0,18.29,-43.68,120.93163628799631
0.0,114.0,18.48,-43.36,115.72427674002682
0.0,114.0,18.67,-45.0,100.82200878378758
0.0,114.0,18.86,-45.52,97.61979308861143
0.0,114.0,19.05,-45.37,76.27127815163284
0.0,114.0,19.24,-44.2,74.8052117083677
0.0,114.0,19.43,-45.15,52.54665150786971
0.0,114.0,19.62,-46.26,29.03741906460992
0.0,114.0,19.81,-46.54,14.450794707942169
0.0,114.0,20.0,-48.63,-7.376770942885527
0.0,115.0,1.0,-73.5,86.36107602473442
0.0,115.0,1.19,-71.51,137.76228750600802
0.0,115.0,1.38,-43.45,20.830852137687756
0.0,115.0,1.57,-24.09,-33.79824802844411
0.0,115.0,1.76,-19.85,-128.7876529335257
0.0,115.0,1.95,-15.04,146.26382233859388
0.0,115.0,2.14,-18.54,125.4930031746037
0.0,115.0,2.33,-20.84,81.67126298928284
0.0,115.0,2.52,-21.45,94.32509542473241
0.0,115.0,2.71,-21.29,117.05107353937204
0.0,115.0,2.9,-25.68,93.23443350047815
0.0,115.0,3.09,-22.26,103.66528222429987
0.0,115.0,3.28,-30.03,124.41744350529532
0.0,115.0,3.47,-25.55,165.87757773636864
0.0,115.0,3.66,-25.72,160.49598815104167
0.0,115.0,3.85,-25.71,-164.49082047890204
0.0,115.0,4.04,-26.79,-173.12345582877816
0.0,115.0,4.23,-26.34,-143.84554260175062
0.0,115.0,4.42,-26.04,-100.28263788379945
0.0,115.0,4.61,-24.39,-105.68905806072657
0.0,115.0,4.8,-25.57,-88.4912413433429
0.0,115.0,4.99,-26.0,-59.43692574096056
0.0,115.0,5.18,-25.61,-35.129054184398804
0.0,115.0,5.37,-22.29,-21.673155204976727
0.0,115.0,5.56,-26.84,-6.78573704091188
0.0,115.0,5.75,-25.99,16.948421119605516
0.0,115.0,5.94,-24.97,35.18078490863133
0.0,115.0,6.13,-28.76,68.4416709500469
0.0,115.0,6.32,-25.07,86.98612101743934
0.0,115.0,6.51,-26.72,95.73200905237702
0.0,115.0,6.7,-29.15,132.81402737326889
0.0,115.0,6.89,-26.41,140.70196378111729
0.0,115.0,7.08,-27.01,163.99668777012326
0.0,115.0,7.27,-27.67,-175.60589083242724
0.0,115.0,7.46,-29.18,-172.5654793818463
0.0,115.0,7.65,-28.74,-130.46467956319734
0.0,115.0,7.84,-30.06,-120.13731765819006
0.0,115.0,8.03,-30.49,-87.9441810422095
0.0,115.0,8.22,-29.24,-64.33052105069162
0.0,115.0,8.41,-31.6,-55.487145592585925
0.0,115.0,8.6,-30.52,-16.15659379983282
0.0,115.0,8.79,-31.22,0.594818864123267
0.0,115.0,8.98,-31.7,26.344065776705296
0.0,115.0,9.17,-32.0,38.963018503451444
0.0,115.0,9.36,-32.95,71.62517045172136
0.0,115.0,9.55,-31.46,84.99320025945998
0.0,115.0,9.74,-33.0,108.96084662750452
0.0,115.0,9.93,-32.42,129.87023657780117
0.0,115.0,10.12,-32.15,134.7540443963869
0.0,115.0,10.31,-33.05,156.82223609468068
0.0,115.0,10.5,-32.08,173.47841349770312
0.0,115.0,10.69,-33.56,-174.42468443574873
0.0,115.0,10.88,-33.25,-153.33698197524663
0.0,115.0,11.07,-33.55,-150.43094653006477
0.0,115.0,11.26,-36.93,-134.00352357979014
0.0,115.0,11.45,-36.73,-80.71453984792956
0.0,115.0,11.64,-33.87,-83.41660442987788
0.0,115.0,11.83,-35.39,-67.58206803204342
0.0,115.0,12.02,-34.91,-59.251723430415254
0.0,115.0,12.21,-34.94,-42.54109506990842
0.0,115.0,12.4,-35.27,-38.08923909859991
0.0,115.0,12.59,-37.65,-24.02737429504668
0.0,115.0,12.78,-37.95,-8.324448704507757
0.0,115.0,12.97,-40.7,0.2822818433358933
0.0,115.0,13.16,-41.16,15.320229426959594
0.0,115.0,13.35,-41.52,41.51665793168657
0.0,115.0,13.54,-40.57,43.5417198538553
0.0,115.0,13.73,-40.72,48.69725715099517
0.0,115.0,13.92,-41.91,63.87497266311611
0.0,115.0,14.11,-41.3,73.05682184018326
0.0,115.0,14.3,-41.19,69.57171325449741
0.0,115.0,14.49,-49.18,-95.04933891931213
0.0,115.0,14.68,-40.82,-179.96785142239176
0.0,115.0,14.87,-38.67,162.72428750965602
0.0,115.0,15.06,-39.07,154.7989980791987
0.0,115.0,15.25,-38.46,151.2859792637231
0.0,115.0,15.44,-37.31,153.89084518111306
0.0,115.0,15.63,-38.56,145.20574096290477
0.0,115.0,15.82,-38.84,156.27954297145337
0.0,115.0,16.01,-40.03,142.9888457012585
0.0,115.0,16.2,-40.66,137.8054984738637
0.0,115.0,16.39,-43.58,155.47654284309772
0.0,115.0,16.58,-41.61,138.02315674116383
0.0,115.0,16.77,-42.3,137.79207803479264
0.0,115.0,16.96,-43.57,128.64873277460615
0.0,115.0,17.15,-44.15,131.4688171104996
0.0,115.0,17.34,-44.82,122.03422580995952
0.0,115.0,17.53,-45.16,129.33355055665803
0.0,115.0,17.72,-45.22,129.90267420311875
0.0,115.0,17.91,-46.07,131.44956667131285
0.0,115.0,18.1,-44.86,126.74404823870216
0.0,115.0,18.29,-44.22,126.74018063617588
0.0,115.0,18.48,-44.31,116.4861838598715
0.0,115.0,18.67,-45.65,106.32375194111415
0.0,115.0,18.86,-45.14,102.37347165860413
0.0,115.0,19.05,-45.62,79.31588167772792
0.0,115.0,19.24,-44.1,73.55261223498741
0.0,115.0,19.43,-45.13,48.30538388482933
0.0,115.0,19.62,-46.1,27.278883058155973
0.0,115.0,19.81,-46.51,7.21083473534918
0.0,115.0,20.0,-48.37,-12.026378933868115
0.0,116.0,1.0,-69.26,77.2029766736145
0.0,116.0,1.19,-71.32,122.90309543469823
0.0,116.0,1.38,-43.54,17.025786592249794
0.0,116.0,1.57,-24.33,-36.158109955789136
0.0,116.0,1.76,-20.05,-131.18321394357605
0.0,116.0,1.95,-15.21,143.1694116961638
0.0,116.0,2.14,-18.7,122.28787333048398
0.0,116.0,2.33,-21.08,78.71757250876435
0.0,116.0,2.52,-21.81,89.32548486932885
0.0,116.0,2.71,-21.64,114.07914279398676
0.0,116.0,2.9,-26.56,87.31895667589792
0.0,116.0,3.09,-22.9,100.50593663112562
0.0,116.0,3.28,-30.79,121.76545321982087
0.0,116.0,3.47,-26.23,166.8545722831348
0.0,116.0,3.66,-26.12,158.29271241390902
0.0,116.0,3.85,-26.3,-166.1137664621799
0.0,116.0,4.04,-27.5,-174.67088951981108
0.0,116.0,4.23,-27.01,-139.76593628124766
0.0,116.0,4.42,-26.01,-99.59210563838799
0.0,116.0,4.61,-24.48,-106.75946445572895
0.0,116.0,4.8,-26.01,-90.86253787221786
0.0,116.0,4.99,-26.02,-58.850207550973295
0.0,116.0,5.18,-25.75,-38.35812492194015
0.0,116.0,5.37,-22.37,-23.457086522912753
0.0,116.0,5.56,-27.13,-11.599347117820347
0.0,116.0,5.75,-26.36,13.542047554259257
0.0,116.0,5.94,-25.33,33.05665528405666
0.0,116.0,6.13,-28.98,65.13529665586972
0.0,116.0,6.32,-25.48,82.77150713663852
0.0,116.0,6.51,-27.21,90.34625941183096
0.0,116.0,6.7,-29.71,129.06051804386195
0.0,116.0,6.89,-26.92,135.45737113539425
0.0,116.0,7.08,-27.59,157.64888767976407
0.0,116.0,7.27,-28.6,178.9969656844399
0.0,116.0,7.46,-29.99,-176.60035004336828
0.0,116.0,7.65,-29.7,-133.70857304654712
0.0,116.0,7.84,-30.68,-124.70188722699133
0.0,116.0,8.03,-31.32,-89.05392619073407
0.0,116.0,8.22,-29.84,-69.10025771238811
0.0,116.0,8.41,-32.41,-58.40605213431352
0.0,116.0,8.6,-31.26,-19.081447138806844
0.0,116.0,8.79,-31.56,-1.3700313439175624
0.0,116.0,8.98,-32.07,23.02111301964518
0.0,116.0,9.17,-32.34,35.14296450001773
0.0,116.0,9.36,-33.05,67.66977133060169
0.0,116.0,9.55,-31.27,78.70702581183386
0.0,116.0,9.74,-33.15,101.59986464371394
0.0,116.0,9.93,-32.37,121.7674032831767
0.0,116.0,10.12,-32.41,126.1829683483225
0.0,116.0,10.31,-33.18,147.34648771551502
0.0,116.0,10.5,-32.53,164.61815424341154
0.0,116.0,10.69,-33.77,176.55211739640364
0.0,116.0,10.88,-33.72,-162.4158975624031
0.0,116.0,11.07,-34.16,-160.37437216961837
0.0,116.0,11.26,-37.66,-143.6694299479398
0.0,116.0,11.45,-37.42,-88.70705815100996
0.0,116.0,11.64,-34.95,-93.00927330169264
0.0,116.0,11.83,-36.63,-74.86746384478661
0.0,116.0,12.02,-35.99,-67.30005138399666
0.0,116.0,12.21,-36.49,-47.61343322915987
0.0,116.0,12.4,-36.65,-40.719198765604474
0.0,116.0,12.59,-39.11,-23.765497887797057
0.0,116.0,12.78,-38.85,-7.7706322221028845
0.0,116.0,12.97,-41.32,-0.6944209338407381
0.0,116.0,13.16,-42.21,16.623972623394515
0.0,116.0,13.35,-41.95,43.36071420856958
0.0,116.0,13.54,-40.81,46.73203173760726
0.0,116.0,13.73,-40.86,52.2034435300945
0.0,116.0,13.92,-41.71,65.96817908812315
0.0,116.0,14.11,-40.55,71.5993473150782
0.0,116.0,14.3,-41.34,66.68616973593828
0.0,116.0,14.49,-48.73,-93.3362694947891
0.0,116.0,14.68,-40.65,173.94159417881318
0.0,116.0,14.87,-38.27,157.2516034466473
0.0,116.0,15.06,-39.13,147.68513221704836
0.0,116.0,15.25,-38.8,147.96309886655013
0.0,116.0,15.44,-37.6,143.44083769587905
0.0,116.0,15.63,-39.18,136.64010003096936
0.0,116.0,15.82,-39.3,147.97692509818756
0.0,116.0,16.01,-40.42,131.18654597400172
0.0,116.0,16.2,-41.32,128.96099094059232
0.0,116.0,16.39,-44.2,143.7580851583947
0.0,116.0,16.58,-43.38,128.50411751506357
0.0,116.0,16.77,-43.54,128.51885880616854
0.0,116.0,16.96,-45.53,120.60174296712248
0.0,116.0,17.15,-45.17,129.07430236788343
0.0,116.0,17.34,-45.69,119.68412645006163
0.0,116.0,17.53,-46.72,123.39495870123721
0.0,116.0,17.72,-45.94,126.16105303556031
0.0,116.0,17.91,-47.53,129.24033879414122
0.0,116.0,18.1,-45.08,127.83399791144132
0.0,116.0,18.29,-44.76,124.0989736660299
0.0,116.0,18.48,-44.18,111.63200645102539
0.0,116.0,18.67,-45.39,100.51410369156567
0.0,116.0,18.86,-44.86,94.79401578791551
0.0,116.0,19.05,-45.91,70.93358979244724
0.0,116.0,19.24,-44.17,64.62855264097676
0.0,116.0,19.43,-45.38,38.28073380145378
0.0,116.0,19.62,-46.78,16.292230046162455
0.0,116.0,19.81,-47.18,-2.2285306818740693
0.0,116.0,20.0,-48.74,-25.39954334006321
0.0,117.0,1.0,-73.69,67.05613332549046
0.0,117.0,1.19,-64.65,133.4458467660272
0.0,117.0,1.38,-43.43,14.609114222429563
0.0,117.0,1.57,-24.49,-38.598530744452
0.0,117.0,1.76,-20.26,-133.65734229730725
0.0,117.0,1.95,-15.38,138.8071386295516
0.0,117.0,2.14,-18.87,118.89559145298165
0.0,117.0,2.33,-21.34,75.61604810332811
0.0,117.0,2.52,-22.09,83.94816235164198
0.0,117.0,2.71,-21.96,110.42345664315593
0.0,117.0,2.9,-27.35,80.28050994635576
0.0,117.0,3.09,-23.6,96.85545171369724
0.0,117.0,3.28,-31.54,119.08475301350465
0.0,117.0,3.47,-26.96,167.18548918633167
0.0,117.0,3.66,-26.42,155.18884818235387
0.0,117.0,3.85,-26.83,-168.9931360429597
0.0,117.0,4.04,-28.14,-176.50394132044252
0.0,117.0,4.23,-27.58,-140.05096075844548
0.0,117.0,4.42,-25.88,-100.46018817966815
0.0,117.0,4.61,-24.56,-109.25135529067805
0.0,117.0,4.8,-26.3,-94.05542505013004
0.0,117.0,4.99,-25.95,-59.381300709558616
0.0,117.0,5.18,-25.86,-43.291469918278885
0.0,117.0,5.37,-22.49,-26.223679349048272
0.0,117.0,5.56,-27.36,-17.29220784328323
0.0,117.0,5.75,-26.81,8.750186259997484
0.0,117.0,5.94,-25.89,29.6024415863168
0.0,117.0,6.13,-29.18,60.255467582353894
0.0,117.0,6.32,-26.01,76.98993942686423
0.0,117.0,6.51,-27.71,83.98981917014876
0.0,117.0,6.7,-30.4,124.78777157546024
0.0,117.0,6.89,-27.47,129.9364188152495
0.0,117.0,7.08,-28.26,151.94468571486055
0.0,117.0,7.27,-29.68,173.8199071399468
0.0,117.0,7.46,-30.85,-179.45396536554898
0.0,117.0,7.65,-30.77,-136.67758478314812
0.0,117.0,7.84,-31.33,-126.65026351304687
0.0,117.0,8.03,-31.96,-88.94432424316916
0.0,117.0,8.22,-30.31,-72.78148560178204
0.0,117.0,8.41,-33.2,-58.8599928272613
0.0,117.0,8.6,-31.63,-21.351933681371385
0.0,117.0,8.79,-31.66,-2.491707324377049
0.0,117.0,8.98,-32.33,19.617354686941045
0.0,117.0,9.17,-32.6,32.070521176040046
0.0,117.0,9.36,-33.06,65.36024225778945
0.0,117.0,9.55,-31.09,72.39432431815628
0.0,117.0,9.74,-33.16,93.33793652812513
0.0,117.0,9.93,-32.46,114.33583277005384
0.0,117.0,10.12,-32.69,118.96572022341088
0.0,117.0,10.31,-33.48,139.13277987632202
0.0,117.0,10.5,-33.16,155.85377772915902
0.0,117.0,10.69,-34.19,169.58383855017448
0.0,117.0,10.88,-34.33,-171.04553804194666
0.0,117.0,11.07,-35.1,-170.35016503130922
0.0,117.0,11.26,-38.41,-152.43434526851945
0.0,117.0,11.45,-38.47,-98.35525451213503
0.0,117.0,11.64,-36.35,-101.74459531758846
0.0,117.0,11.83,-37.94,-80.01657055436579
0.0,117.0,12.02,-37.48,-73.47041573574981
0.0,117.0,12.21,-37.9,-49.86126115879302
0.0,117.0,12.4,-37.96,-39.929127066315246
0.0,117.0,12.59,-39.99,-24.03753128712286
0.0,117.0,12.78,-39.59,-8.322032534013115
0.0,117.0,12.97,-41.92,-1.6061994896395713
0.0,117.0,13.16,-42.69,16.766840156133053
